<ID|readonly|noverify>;<English>
fa_18a_hug_2_raaf_0;"<color=#81c3fc>McDonnell Douglas Corporation Model 267 <color=@commonTextColor>/</color> Government Aircraft
Factories</color>
▄ F/A-18A Hornet
<color=#adadad>(Hornet Upgrade Program Phase 2.4)</color>"
fa_18a_hug_2_raaf_1;▄ F/A-18A
fa_18a_hug_2_raaf_2;▄ F/A-18

fa_18f_block_2_raaf_shop;▄ F/A-18F-2-MC
fa_18f_block_2_raaf_0;"<color=#81c3fc>Boeing Defense, Space & Security</color>
▄ F/A-18F-2-MC Super Hornet"
fa_18f_block_2_raaf_1;▄ F/A-18F
fa_18f_block_2_raaf_2;▄ F/A-18

cf_188a_canada_shop;CF-188A
cf_188a_canada_0;"<color=#81c3fc>McDonnell Douglas Corporation Model 267</color>
CF-188A Hornet"
cf_188a_canada_1;CF-188A
cf_188a_canada_2;CF-188

//UK HELICOPTERS - VEHICLE/FAMILY START: RANK 5
scout_ah_mk1_shop;Scout A.H. Mk. 1
scout_ah_mk1_0;"<color=#81c3fc>Westland Helicopters Sprite</color>
Scout A.H. Mk. 1"
scout_ah_mk1_1;Scout A.H. Mk. 1
scout_ah_mk1_2;Scout

wasp_has_mk1_shop;Wasp H.A.S. Mk. 1
wasp_has_mk1_0;"<color=#81c3fc>Westland Helicopters Sprite</color>
Wasp H.A.S. Mk. 1"
wasp_has_mk1_1;Wasp H.A.S. Mk. 1
wasp_has_mk1_2;Wasp

wessex_mk5_shop;Wessex H.U. Mk. 5
wessex_mk5_0;"<color=#81c3fc>Sikorsky Aircraft Corporation S-58 <color=@commonTextColor>/</color> Westland Helicopters</color>
Wessex H.U. Mk. 5"
wessex_mk5_1;Wessex H.U. Mk. 5
wessex_mk5_2;Wessex

//UK HELICOPTERS - VEHICLE/FAMILY START: RANK 6
lynx_ah_mk1_shop;Lynx A.H. Mk. 1
lynx_ah_mk1_0;"<color=#81c3fc>Westland Helicopters WG.13</color>
Lynx A.H. Mk. 1"
lynx_ah_mk1_1;Lynx A.H. Mk. 1
lynx_ah_mk1_2;Lynx

g_lynx_shop;G-Lynx
g_lynx_0;<color=#81c3fc>Westland Helicopters WG.13 G-Lynx</color>
g_lynx_1;G-Lynx
g_lynx_2;G-Lynx

super_hind_mk3_shop;Night Hawk
super_hind_mk3_0;<color=#81c3fc>Paramount Group Night Hawk</color>
super_hind_mk3_1;Night Hawk
super_hind_mk3_2;Night Hawk

ah_2_rooivalk_shop;Rooivalk Mk 1F
ah_2_rooivalk_0;"<color=#81c3fc>Denel Aviation CSH-2</color>
Rooivalk Mk 1F"
ah_2_rooivalk_1;Rooivalk Mk 1
ah_2_rooivalk_2;Rooivalk

//UK HELICOPTERS - VEHICLE/FAMILY START: RANK 7
ah_mk1_shop;Apache A.H. Mk. 1
ah_mk1_0;"<color=#81c3fc>Boeing Rotorcraft Systems <color=@commonTextColor>/</color> AugustaWestland</color>
Apache A.H. Mk. 1"
ah_mk1_1;Apache A.H. Mk. 1
ah_mk1_2;Apache

ah_64e_britain_shop;Apache A.H. Mk. 2
ah_64e_britain_0;"<color=#81c3fc>Boeing Defense, Space & Security</color>
Apache A.H. Mk. 2"
ah_64e_britain_1;Apache A.H. Mk. 2
ah_64e_britain_2;Apache

//UK HELICOPTERS - VEHICLE/FAMILY START: RANK 8

//UK GROUND VEHICLES - VEHICLE/FAMILY START: RANK 1
uk_mark_v_shop;Mk. V (Male)
uk_mark_v_0;"<color=#81c3fc>Metropolitan Amalgamated Railway Carriage and Wagon Company</color>
Tank, Mk. V
<color=#adadad>(Male)</color>"
uk_mark_v_1;Mk. V (Male)
uk_mark_v_2;Medium Tank

uk_sarc_mk4_a_shop;SARC Mk. IVA
uk_sarc_mk4_a_0;"<color=#81c3fc>Dorman Long Company</color>
South African Armoured Reconnaissance Car Mk. IVA"
uk_sarc_mk4_a_1;SARC Mk. IVA
uk_sarc_mk4_a_2;Reconnaissance Car

//UK GROUND VEHICLES - VEHICLE/FAMILY START: RANK 2
uk_cruiser_ram_1_shop;Ram, Mk. I
uk_cruiser_ram_1_0;"<color=#81c3fc>Montreal Locomotive Works</color>
Tank, Cruiser, Ram, Mk. I"
uk_cruiser_ram_1_1;Ram, Mk. I
uk_cruiser_ram_1_2;Medium Tank

uk_crusader_aa_mk_1_shop;Crusader, Mk. III, A.A., Mk. I
uk_crusader_aa_mk_1_0;"<color=#81c3fc>Nuffield Mechanizations and Aero</color>
Tank, Cruiser, Mk. VI, A.15, Crusader, Mk. III, A.A., Mk. I"
uk_crusader_aa_mk_1_1;Crusader, Mk. III, A.A., Mk. I
uk_crusader_aa_mk_1_2;SPAAG

uk_crusader_aa_mk_2_shop;Crusader, Mk. III, A.A., Mk. II
uk_crusader_aa_mk_2_0;"<color=#81c3fc>Nuffield Mechanizations and Aero</color>
Tank, Cruiser, Mk. VI, A.15, Crusader, Mk. III, A.A., Mk. II"
uk_crusader_aa_mk_2_1;Crusader, Mk. III, A.A., Mk. II
uk_crusader_aa_mk_2_2;SPAAG

uk_crusader_aa_mk_2_kit_3rank_shop;"Crusader, Mk. III, A.A., Mk. II ""Echoes of Overlord"""
uk_crusader_aa_mk_2_kit_3rank_0;"<color=#81c3fc>Nuffield Mechanizations and Aero</color>
Tank, Cruiser, Mk. VI, A.15, Crusader, Mk. III, A.A., Mk. II
<color=@currencyGoldColor>""Echoes of Overlord""</color>"
uk_crusader_aa_mk_2_kit_3rank_1;Crusader, Mk. III, A.A., Mk. II
uk_crusader_aa_mk_2_kit_3rank_2;SPAAG

uk_crusader_aa_mk_2_tutorial_shop;Crusader, Mk. III, A.A., Mk. II
uk_crusader_aa_mk_2_tutorial_0;"<color=#81c3fc>Nuffield Mechanizations and Aero</color>
Tank, Cruiser, Mk. VI, A.15, Crusader, Mk. III, A.A., Mk. II"
uk_crusader_aa_mk_2_tutorial_1;Crusader, Mk. III, A.A., Mk. II
uk_crusader_aa_mk_2_tutorial_2;SPAAG

uk_marmon_herrington_mk_6_6pdr_shop;SARC Mk. VI (6-pdr.)
uk_marmon_herrington_mk_6_6pdr_0;"<color=#81c3fc>Dorman Long Company</color>
South African Armoured Reconnaissance Car Mk. VI
<color=#adadad>(6-pdr.)</color>"
uk_marmon_herrington_mk_6_6pdr_1;SARC Mk. VI
uk_marmon_herrington_mk_6_6pdr_2;Reconnaissance Car

uk_marmon_herrington_mk_6_2pdr_shop;SARC Mk. VI (2-pdr.)
uk_marmon_herrington_mk_6_2pdr_0;"<color=#81c3fc>Dorman Long Company</color>
South African Armoured Reconnaissance Car Mk. VI
<color=#adadad>(2-pdr.)</color>"
uk_marmon_herrington_mk_6_2pdr_1;SARC Mk. VI
uk_marmon_herrington_mk_6_2pdr_2;Reconnaissance Car

uk_a25_mk_8_shop;Harry Hopkins, Mk. I
uk_a25_mk_8_0;"<color=#81c3fc>Vickers-Armstrongs</color>
Tank, Light, Mk. VII, A.25, Harry Hopkins, Mk. I"
uk_a25_mk_8_1;Harry Hopkins, Mk. I
uk_a25_mk_8_2;Light Tank

uk_ac1_sentinel_shop;A.C.I
uk_ac1_sentinel_0;"<color=#81c3fc>Chullora Tank Assembly Shops</color>
Tank, Australian Cruiser, Mk. I ""Sentinel"""
uk_ac1_sentinel_1;A.C.I
uk_ac1_sentinel_2;Cruiser Tank

uk_ac4_thunderbolt_shop;A.C.IV
uk_ac4_thunderbolt_0;"<color=#81c3fc>Chullora Tank Assembly Shops</color>
Tank, Australian Cruiser, Mk. IV"
uk_ac4_thunderbolt_1;A.C.IV
uk_ac4_thunderbolt_2;Cruiser Tank

uk_m4a5_ram_2_shop;"Ram, Mk. II ""B"""
uk_m4a5_ram_2_0;"<color=#81c3fc>Montreal Locomotive Works</color>
Tank, Cruiser, Ram, Mk. II ""B"""
uk_m4a5_ram_2_1;Ram, Mk. II
uk_m4a5_ram_2_2;Medium Tank

uk_ram_90mm_aa_shop;Ram, Mk. II (O.Q.F., 3.7-inch, Mk. II)
uk_ram_90mm_aa_0;"<color=#81c3fc>Montreal Locomotive Works</color>
Tank, Cruiser, Ram, Mk. II
<color=#adadad>(Gun, O.Q.F., 3.7-inch, Mk. II)</color>"
uk_ram_90mm_aa_1;Ram, Mk. II (3.7-inch)
uk_ram_90mm_aa_2;SPG

//UK GROUND VEHICLES - VEHICLE/FAMILY START: RANK 3
uk_sherman_vc_firefly_shop;Sherman, Mk. Vc
uk_sherman_vc_firefly_0;"<color=#81c3fc>United States Army Ordnance Department <color=@commonTextColor>+</color> Royal Ordnance Factory
Nottingham</color>
Tank, Medium, Sherman, Mk. Vc ""Firefly"""
uk_sherman_vc_firefly_1;Sherman, Mk. V
uk_sherman_vc_firefly_2;Medium Tank

uk_sherman_vc_firefly_kit_3rank_shop;"Sherman, Mk. Vc ""Echoes of Overlord"""
uk_sherman_vc_firefly_kit_3rank_0;"<color=#81c3fc>United States Army Ordnance Department <color=@commonTextColor>+</color> Royal Ordnance Factory
Nottingham</color>
Tank, Medium, Sherman, Mk. Vc ""Firefly""
<color=@currencyGoldColor>""Echoes of Overlord""</color>"
uk_sherman_vc_firefly_kit_3rank_1;Sherman, Mk. V
uk_sherman_vc_firefly_kit_3rank_2;Medium Tank

uk_m44_shop;Cardinal
uk_m44_0;"<color=#81c3fc>Massey-Harris</color>
155mm, Self-Propelled, Cardinal"
uk_m44_1;Cardinal
uk_m44_2;SPH

uk_a30_sp_avenger_shop;Avenger, Mk. I
uk_a30_sp_avenger_0;"<color=#81c3fc>Birmingham Railway Carriage and Wagon Company</color>
17-pdr, Self-Propelled, A.30, Avenger, Mk. I"
uk_a30_sp_avenger_1;Avenger, Mk. I
uk_a30_sp_avenger_2;Medium Tank

uk_a30_sp_avenger_kit_3rank_shop;"Avenger, Mk. I ""Echoes of Overlord"""
uk_a30_sp_avenger_kit_3rank_0;"<color=#81c3fc>Birmingham Railway Carriage and Wagon Company</color>
17-pdr, Self-Propelled, A.30, Avenger, Mk. I
<color=@currencyGoldColor>""Echoes of Overlord""</color>"
uk_a30_sp_avenger_kit_3rank_1;Avenger, Mk. I
uk_a30_sp_avenger_kit_3rank_2;Medium Tank

uk_ystervark_spaa_shop;Ystervark
uk_ystervark_spaa_0;"<color=#81c3fc>Armaments Corporation of South Africa</color>
Ystervark 23mm GAI-C01 Anti-Aircraft System"
uk_ystervark_spaa_1;Ystervark
uk_ystervark_spaa_2;SPAAG

uk_bosvark_shop;Bosvark
uk_bosvark_0;"<color=#81c3fc>Megkon Incorporated</color>
<color=#ff8c80>Project Zulmac</color>
Bosvark 23mm GA6 Anti-Aircraft System"
uk_bosvark_1;Bosvark
uk_bosvark_2;SPAAG

uk_concept3_ngac_shop;Concept 3
uk_concept3_ngac_0;"<color=#81c3fc>Sandock-Austral</color>
<color=#ff8c80>New Generation Armoured Car</color>
Test Bed 8x8, Concept 3"
uk_concept3_ngac_1;Concept 3
uk_concept3_ngac_2;Light Tank

//UK GROUND VEHICLES - VEHICLE/FAMILY START: RANK 4
uk_fv4005_shop;Centaur
uk_fv4005_0;"<color=#5cae63>F.V.4005</color>
Tank, Heavy Gun, Stage II, Centaur"
uk_fv4005_1;Centaur
uk_fv4005_2;SPG

uk_m109a1_shop;▄ M109A1
uk_m109a1_0;"<color=#5cae63>G-296</color>
▄ Howitzer, Medium, Self-Propelled, 155mm, M109A1"
uk_m109a1_1;▄ M109A1
uk_m109a1_2;SPG

uk_as_90_mk_2_shop;L131
uk_as_90_mk_2_0;"<color=#81c3fc>Vickers Shipbuilding and Engineering</color>
Gun Equipment, 155 mm, L131"
uk_as_90_mk_2_1;L131
uk_as_90_mk_2_2;SPH

uk_g6_spg_shop;GV6 Mk 1
uk_g6_spg_0;"<color=#81c3fc>Sandock-Austral <color=@commonTextColor>+</color> Lyttelton Engineering Works</color>
GV6 Mk 1 155 mm Self-Propelled Gun-Howitzer ""Renoster"""
uk_g6_spg_1;GV6 Mk 1
uk_g6_spg_2;SPH

uk_ratel_90_shop;Ratel 90 Mk 3
uk_ratel_90_0;"<color=#81c3fc>Sandock-Austral <color=@commonTextColor>/</color> Lyttelton Engineering Works</color>
Ratel 90 Mk 3 Infantry Combat Vehicle"
uk_ratel_90_1;Ratel 90 Mk 3
uk_ratel_90_2;IFV

uk_ratel_20_shop;Ratel 20 Mk 3 (MILAN)
uk_ratel_20_0;"<color=#81c3fc>Sandock-Austral <color=@commonTextColor>/</color> Lyttelton Engineering Works G6-45</color>
Ratel 20 Mk 3 Infantry Combat Vehicle
<color=#adadad>(MILAN)</color>"
uk_ratel_20_1;Ratel 20 Mk 3
uk_ratel_20_2;IFV

uk_ratel_zt3_shop;Ratel ZT3-A2
uk_ratel_zt3_0;"<color=#81c3fc>Sandock-Austral <color=@commonTextColor>/</color> Kentron</color>
<color=#ff8c80>Project Raleigh</color>
Ratel ZT3-A2 Anti-Tank Missile System"
uk_ratel_zt3_1;Ratel ZT3-A2
uk_ratel_zt3_2;ATMC

uk_eland_90_mk_7_shop;Eland 90 Mk 7
uk_eland_90_mk_7_0;"<color=#81c3fc>Sandock-Austral</color>
Eland 90 Mk 7 Armoured Car"
uk_eland_90_mk_7_1;Eland 90 Mk 7
uk_eland_90_mk_7_2;Armoured Car

uk_vickers_gbt_155_shop;SP 155
uk_vickers_gbt_155_0;<color=#81c3fc>Vickers Shipbuilding and Engineering SP 155</color>
uk_vickers_gbt_155_1;SP 155
uk_vickers_gbt_155_2;SPH

//UK GROUND VEHICLES - VEHICLE/FAMILY START: RANK 5
uk_centurion_mk_3_ss11_shop;▄ strv 81 (C III) (rb 52A)
uk_centurion_mk_3_ss11_0;"Royal Ordnance Factory, Leeds
<color=#919191>stridsvagn C III</color>
▄ stridsvagn 81
<color=#adadad>(robot 52A)</color>"
uk_centurion_mk_3_ss11_1;▄ strv 81
uk_centurion_mk_3_ss11_2;MBT

//UK GROUND VEHICLES - VEHICLE/FAMILY START: RANK 6
uk_chieftain_900_shop;Chieftain 900
uk_chieftain_900_0;"<color=#81c3fc>British Leyland Motor Corporation <color=@commonTextColor>/</color> Royal Ordnance Factories
Chieftain 900</color>"
uk_chieftain_900_1;Chieftain 900
uk_chieftain_900_2;MBT

uk_olifant_mk_1a_shop;Olifant Mk 1A
uk_olifant_mk_1a_0;"<color=#81c3fc>Olifant Manufacturing Company</color>
<color=#ff8c80>Project Semel</color>
Olifant Mk 1A Main Battle Tank"
uk_olifant_mk_1a_1;Olifant Mk 1A
uk_olifant_mk_1a_2;MBT

uk_olifant_mk_2_shop;Olifant Mk 2
uk_olifant_mk_2_0;"<color=#81c3fc>Olifant Manufacturing Company</color>
<color=#ff8c80>Project Atolasa</color>
Olifant Mk 2 Main Battle Tank"
uk_olifant_mk_2_1;Olifant Mk 2
uk_olifant_mk_2_2;MBT

uk_rooikat_za_35_shop;ZA-35
uk_rooikat_za_35_0;"<color=#81c3fc>Sandock-Austral <color=@commonTextColor>/</color> Armaments Corporation of South Africa <color=@commonTextColor>+</color> Lyttelton
Engineering Works <color=@commonTextColor>+</color> Kentron <color=@commonTextColor>+</color> Electronics System Development</color>
<color=#ff8c80>ZA-SPADS</color>
ZA-35 Self-Propelled Anti-Aircraft Gun System"
uk_rooikat_za_35_1;ZA-35
uk_rooikat_za_35_2;SPAAG

uk_tracked_rapier_shop;RCM 748, Mk. 1B
uk_tracked_rapier_0;"<color=#81c3fc>British Aircraft Corporation</color>
Tracked Rapier Launcher Vehicle, RCM 748, Mk. 1B"
uk_tracked_rapier_1;RCM 748, Mk. 1
uk_tracked_rapier_2;SPAAM

uk_rooikat_76_shop;Rooikat Mk 1D
uk_rooikat_76_0;"<color=#81c3fc>Sandock-Austral <color=@commonTextColor>/</color> Lyttelton Engineering Works</color>
<color=#ff8c80>Project Arum Lily</color>
Rooikat Mk 1D Armoured Car"
uk_rooikat_76_1;Rooikat Mk 1D
uk_rooikat_76_2;Armoured Car

uk_rooikat_105_td_shop;Rooikat 105 (MP Mk 2)
uk_rooikat_105_td_0;"<color=#81c3fc>Sandock-Austral <color=@commonTextColor>/</color> Lyttelton Engineering Works <color=@commonTextColor>/</color> Reumech Olifant
Manufacturing Company</color>
Rooikat 105 Armoured Fighting Vehicle
<color=#adadad>(Medium Performance Mk 2)</color>"
uk_rooikat_105_td_1;Rooikat 105
uk_rooikat_105_td_2;Armoured Car

uk_badger_shop;Badger SV
uk_badger_0;"<color=#81c3fc>Denel Land Systems</color>
<color=#ff8c80>New Generation Infantry Fighting Vehicle <color=@commonTextColor>|</color> Project Hoefyster</color>
Badger Infantry Combat Vehicle Section Variant"
uk_badger_1;Badger SV
uk_badger_2;IFV

uk_rooikat_mttd_shop;MTTD
uk_rooikat_mttd_0;"<color=#81c3fc>Sandock-Austral <color=@commonTextColor>/</color> Denel Land Systems Medium Turret Technology
Demonstrator</color>"
uk_rooikat_mttd_1;MTTD
uk_rooikat_mttd_2;Armoured Car

uk_centurion_shot_kal_d_shop;▄ Šoṭ Kal D
uk_centurion_shot_kal_d_0;"<color=#81c3fc>Royal Ordnance Factory Leeds <color=@commonTextColor>/</color> Ḥil ha-Ḥimuš</color>
▄ Ṭank Šoṭ Kal Dalet"
uk_centurion_shot_kal_d_1;▄ Šoṭ Kal D
uk_centurion_shot_kal_d_2;MBT

//UK GROUND VEHICLES - VEHICLE/FAMILY START: RANK 7
uk_ttd_shop;TTD
uk_ttd_0;"<color=#81c3fc>Reumech Olifant Manufacturing Company <color=@commonTextColor>+</color> Lyttleton Engineering Works
Tank Technology Demonstrator</color>
<color=#ff8c80>Project Loggim</color>"
uk_ttd_1;TTD
uk_ttd_2;MBT

uk_9a33bm2_shop;☸ 9A33BM2
uk_9a33bm2_0;"<color=#81c3fc>Naučno-isslyedovatyel'skij èlyektromyekhaničyeskij institut</color>
☸ Boyevaâ mašina 9A33BM2 ""Osa-AK"""
uk_9a33bm2_1;☸ 9A33BM2
uk_9a33bm2_2;SPAA

uk_9a35_m_shop;☸ 9A35M
uk_9a35_m_0;"☸ BM 9A35M ""Strela-10M"""
uk_9a35_m_1;☸ 9A35M
uk_9a35_m_2;SPAAM

uk_ajax_shop;Ajax
uk_ajax_0;"<color=#81c3fc>General Dynamics Land Systems UK AJAX</color>
Combat Vehicle, Reconnaissance, Full Tracked, Ajax"
uk_ajax_1;Ajax
uk_ajax_2;AFV

uk_boxer_crv_block2_shop;▄ Boxer CRV (LAND 400)
uk_boxer_crv_block2_0;"<color=#81c3fc>ARTEC <color=@commonTextColor>+</color> Rheinmetall Landsysteme
▄ Boxer Combat Reconnaissance Vehicle</color>
<color=#adadad>(LAND 400 Phase 2)</color>"
uk_boxer_crv_block2_1;▄ Boxer CRV
uk_boxer_crv_block2_2;CRV

//UK GROUND VEHICLES - VEHICLE/FAMILY START: RANK 8
uk_challenger_2_megatron_sm_shop;◍ Emily's Challenger 2 TES (2H) (2011)
uk_challenger_2_megatron_sm_0;"<color=#81c3fc>Vickers Defence Systems</color>
<color=#5cae63>F.V.4034</color>
◍ Tank, Combat, 120mm Gun, Challenger 2 Theater Entry Standard
<color=#adadad>(Dorchester Level 2H) (2011)</color>
<color=@currencyGoldColor>Emily's</color>"
uk_challenger_2_megatron_sm_1;◍ Challenger 2 TES
uk_challenger_2_megatron_sm_2;MBT

uk_m1a1_aim_abrams_shop;▄ M1A1 AIM SA
uk_m1a1_aim_abrams_0;"<color=#81c3fc>General Dynamics Land Systems</color>
▄ Tank, Combat, Full Tracked: 120mm Gun, M1A1 Abrams, Abrams
Integrated Management, Situational Awareness"
uk_m1a1_aim_abrams_1;▄ M1A1 AIM SA
uk_m1a1_aim_abrams_2;MBT

uk_m1a2_sep3_abrams_shop;▄ M1A2 SEPv3
uk_m1a2_sep3_abrams_0;"<color=#81c3fc>General Dynamics Land Systems</color>
▄ Tank, Combat, Full Tracked: 120mm Gun, M1A2, System
Enhancement Package Version 3"
uk_m1a2_sep3_abrams_1;▄ M1A2 SEPv3
uk_m1a2_sep3_abrams_2;MBT

uk_sky_sabre_launcher_shop;SV 15T (Land Ceptor)
uk_sky_sabre_launcher_0;"<color=#81c3fc>Rafael International <color=@commonTextColor>+</color> MBDA UK</color>
Support Vehicle 15-Tonne
<color=#adadad>(Land Ceptor)</color>"
uk_sky_sabre_launcher_1;SV 15T (Land Ceptor)
uk_sky_sabre_launcher_2;SPAAM

uk_sky_sabre_fcs_shop;SV 15T (Giraffe AMB)
uk_sky_sabre_fcs_0;"<color=#81c3fc>Rafael International <color=@commonTextColor>+</color> MBDA UK</color>
Support Vehicle 15-Tonne
<color=#adadad>(Giraffe Agile Multi Beam)</color>"
uk_sky_sabre_fcs_1;SV 15T (Giraffe AMB)
uk_sky_sabre_fcs_2;Radar

//UK COASTAL FLEET - VEHICLE/FAMILY START: RANK 1
uk_mtb_1series_shop;HMS MTB 7
uk_mtb_1series_0;"<color=#81c3fc>British Power Boat Co.</color>
<color=#fffa62>BPB 60 ft-class</color>
HMS MTB 7"
uk_mtb_1series_1;HMS MTB 7
uk_mtb_1series_2;Motor Torpedo Boat

uk_mtb_2series_shop;HMS MTB 16
uk_mtb_2series_0;"<color=#81c3fc>British Power Boat Co.</color>
<color=#fffa62>BPB 60 ft-class</color>
HMS MTB 16"
uk_mtb_2series_1;HMS MTB 16
uk_mtb_2series_2;Motor Torpedo Boat

uk_mtb35_vosper_shop;HMS MTB 35
uk_mtb35_vosper_0;"<color=#81c3fc>Vosper & Co.</color>
<color=#fffa62>Vosper 70 ft-class</color>
HMS MTB 35"
uk_mtb35_vosper_1;HMS MTB 35
uk_mtb35_vosper_2;Motor Gun Boat

uk_mtb_vosper_1series_shop;HMS MTB 23
uk_mtb_vosper_1series_0;"<color=#81c3fc>Vosper & Co.</color>
<color=#fffa62>Vosper 70 ft-class</color>
HMS MTB 23"
uk_mtb_vosper_1series_1;HMS MTB 23
uk_mtb_vosper_1series_2;Motor Torpedo Boat

uk_mtb_vosper_2series_shop;HMS MTB 234
uk_mtb_vosper_2series_0;"<color=#81c3fc>Vosper & Co.</color>
<color=#fffa62>Vosper 72 ft-class</color>
HMS MTB 234"
uk_mtb_vosper_2series_1;HMS MTB 234
uk_mtb_vosper_2series_2;Motor Torpedo Boat

uk_fairmile_a_ml100_shop;HMS ML 100
uk_fairmile_a_ml100_0;"<color=#81c3fc>Woodnutt & Co. <color=@commonTextColor>/</color> Bembridge Harbour</color>
<color=#fffa62>Fairmile Type A-class</color>
HMS ML 100
<color=#adadad>(1940)</color>"
uk_fairmile_a_ml100_1;HMS ML 100
uk_fairmile_a_ml100_2;Motor Launch

uk_fairmile_b_ml345_shop;HMS ML 345
uk_fairmile_b_ml345_0;"<color=#81c3fc>Diesel Constructors <color=@commonTextColor>/</color> U.S. Naval Base No. 18</color>
<color=#fffa62>Fairmile Type B-class</color>
HMS ML 345
<color=#adadad>(1943)</color>"
uk_fairmile_b_ml345_1;HMS ML 345
uk_fairmile_b_ml345_2;Motor Launch

uk_fairmile_c_shop;HMS MGB 312
uk_fairmile_c_0;"<color=#81c3fc>Woodnutt & Co.</color>
<color=#fffa62>Fairmile Type C-class</color>
HMS MGB 312"
uk_fairmile_c_1;HMS MGB 312
uk_fairmile_c_2;Motor Gun Boat

uk_fairmile_c_332_shop;HMS MGB 332
uk_fairmile_c_332_0;"<color=#81c3fc>James A. Silver</color>
<color=#fffa62>Fairmile Type C-class</color>
HMS MGB 332"
uk_fairmile_c_332_1;HMS MGB 332
uk_fairmile_c_332_2;Motor Gun Boat

uk_fairmile_d_697_800_shop;HMS MTB 697
uk_fairmile_d_697_800_0;"<color=#81c3fc>Woodnutt & Co.</color>
<color=#fffa62>Fairmile Type D-class</color>
HMS MTB 697"
uk_fairmile_d_697_800_1;HMS MTB 697
uk_fairmile_d_697_800_2;Motor Torpedo Boat

uk_fairmile_d_601_616_shop;HMS MGB 601
uk_fairmile_d_601_616_0;"<color=#81c3fc>Tough Bros</color>
<color=#fffa62>Fairmile Type D-class</color>
HMS MGB 601"
uk_fairmile_d_601_616_1;HMS MGB 601
uk_fairmile_d_601_616_2;Motor Gun Boat

uk_fairmile_d_617_632_shop;HMS MGB 617
uk_fairmile_d_617_632_0;"<color=#81c3fc>William Osbourne</color>
<color=#fffa62>Fairmile Type D-class</color>
HMS MGB 617"
uk_fairmile_d_617_632_1;HMS MGB 617
uk_fairmile_d_617_632_2;Motor Torpedo Boat

uk_fairmile_d_5001_5029_shop;HMS MTB 5001
uk_fairmile_d_5001_5029_0;"<color=#81c3fc>Woodnutt & Co.</color>
<color=#fffa62>Fairmile Type D-class</color>
HMS MTB 5001"
uk_fairmile_d_5001_5029_1;HMS MTB 5001
uk_fairmile_d_5001_5029_2;Motor Torpedo Boat

uk_fairmile_lcs_l_h_mk2_shop;HMS LCS(L)(2) 257
uk_fairmile_lcs_l_h_mk2_0;"<color=#81c3fc>Austins of East Ham</color>
<color=#fffa62>Fairmile Type H-class</color>
HMS LCS(L)(2) 257"
uk_fairmile_lcs_l_h_mk2_1;HMS LCS(L)(2) 257
uk_fairmile_lcs_l_h_mk2_2;Motor Gun Boat

uk_70ft_mgb_shop;HMS MGB 61
uk_70ft_mgb_0;"<color=#81c3fc>British Power Boat Co.</color>
<color=#fffa62>BPB 70 ft-class</color>
HMS MGB 61"
uk_70ft_mgb_1;HMS MGB 61
uk_70ft_mgb_2;Motor Gun Boat

uk_hdml_ml1383_shop;HMS HDML 1383
uk_hdml_ml1383_0;"<color=#81c3fc>Anderson Rigden & Perkins</color>
<color=#fffa62>HDML-class</color>
HMS HDML 1383"
uk_hdml_ml1383_1;HMS HDML 1383
uk_hdml_ml1383_2;Harbour Defence Motor Launch

//UK COASTAL FLEET - VEHICLE/FAMILY START: RANK 2
uk_73ft_vosper_type1_shop;HMS MTB 379
uk_73ft_vosper_type1_0;"<color=#81c3fc>Vosper & Co.</color>
<color=#fffa62>Vosper 73 ft-class</color>
HMS MTB 379"
uk_73ft_vosper_type1_1;HMS MTB 379
uk_73ft_vosper_type1_2;Motor Torpedo Boat

uk_dark_class_shop;HMS Dark Adventurer (P 1101)
uk_dark_class_0;"<color=#81c3fc>Saunders-Roe</color>
<color=#fffa62>Dark-class</color>
HMS Dark Adventurer (P 1101)"
uk_dark_class_1;HMS Dark Adventurer
uk_dark_class_2;Motor Gun Boat

uk_dark_class_mtb_shop;HMS Dark Aggressor (P 1102)
uk_dark_class_mtb_0;"<color=#81c3fc>Saunders-Roe</color>
<color=#fffa62>Dark-class</color>
HMS Dark Aggressor (P 1102)"
uk_dark_class_mtb_1;HMS Dark Aggressor
uk_dark_class_mtb_2;Motor Gun Boat

uk_dark_class_mtb_td_shop;⋦ HMS Dark Aggressor (P 1102)
uk_dark_class_mtb_td_0;"<color=#81c3fc>Saunders-Roe</color>
<color=#fffa62>Dark-class</color>
⋦ HMS Dark Aggressor (P 1102)"
uk_dark_class_mtb_td_1;⋦ HMS Dark Aggressor
uk_dark_class_mtb_td_2;Motor Torpedo Boat

uk_isles_class_trawler_shop;HMS Orsay (J 450)
uk_isles_class_trawler_0;"<color=#81c3fc>Cochrane & Sons</color>
<color=#fffa62>Isles-class</color>
HMS Orsay (J 450)
<color=#adadad>(Gun, Q.F., 4-inch, Mk. V)</color>"
uk_isles_class_trawler_1;HMS Orsay
uk_isles_class_trawler_2;Danlayer

uk_flower_class_shop;HMCS Brantford (K 218)
uk_flower_class_0;"<color=#81c3fc>Midland Shipyards <color=@commonTextColor>/</color> Cockatoo Island Dockyard</color>
<color=#fffa62>Flower-class</color>
HMCS Brantford (K 218)
<color=#adadad>(1944)</color>"
uk_flower_class_1;HMCS Brantford
uk_flower_class_2;Corvette

