<ID|readonly|noverify>;<English>
weapons/su_s_5kp_rocket;S-5KP rocket
weapons/su_s_5kp_rocket/short;S-5KP
weapons/cn_hf5_rocket;Type 57-1 rocket
weapons/su_s_3k_rocket;S-3K rocket
weapons/su_s_3k_rocket/short;S-3K
weapons/su_s_5m_rocket;S-5M rocket
weapons/su_s_21_rocket;S-21 rocket
weapons/su_s_24_rocket;S-24 rocket
weapons/su_s_24b_rocket;S-24B rocket
weapons/su_s_24b_rocket/short;S-24B
weapons/su_s_25l_rocket;S-25L rocket
weapons/su_s_25l_rocket/short;S-25L
weapons/su_s_25ld;S-25LD rockets
weapons/su_s_25ld/short;S-25LD
weapons/su_s_25ofm_rocket;S-25OFM rocket
weapons/su_s_25ofm_rocket/short;S-25OFM
weapons/su_s_25of_rocket;S-25OF rocket
weapons/su_s_25of_rocket/short;S-25OF
weapons/su_s_25o_rocket;S-25O rocket
weapons/su_s_25o_rocket/short;S-25O
weapons/us_11_75_in_tiny_tim;"Rocket Motor, 11.75-inch AR ""Tiny Tim"" <color=#ff6f00>RKT</color>"
weapons/us_5_in_hvar_a;Rocket Motor, 5-inch HVAR <color=#ff6f00>RKT</color>
weapons/us_5_in_hvar_b;Rocket Motor, 5-inch HVAR <color=#ff6f00>RKT</color>
weapons/us_5_in_hvar_a_default;Rocket Motor, 5-inch HVAR <color=#ff6f00>RKT</color>
weapons/us_5_in_hvar_b_default;Rocket Motor, 5-inch HVAR <color=#ff6f00>RKT</color>
weapons/us_11_75_in_tiny_tim_army;"Rocket Motor, 11.75-inch AR ""Tiny Tim"" <color=#ff6f00>RKT</color>"
weapons/uk_hvar;Rocket Motor, 5-inch HVAR <color=#ff6f00>RKT</color>
weapons/uk_rocket;rocket
weapons/us_5_in_ar_mk1;Rocket Motor, 5-inch AR <color=#ff6f00>RKT</color>
weapons/us_5_in_ar_mk1/short;5-inch AR
weapons/uk_rp3;RP-3 rocket
weapons/uk_rp3_2;RP-3 rocket
weapons/uk_rp3_3;RP-3 rocket
weapons/uk_rp3_4a;RP-3 rocket
weapons/uk_rp3_4a_late;RP-3 rocket
weapons/uk_rp3_4a_late/short;RP-3
weapons/uk_rp3_4a_default;RP-3 rocket
weapons/uk_rp3_4a_default/short;RP-3
weapons/de_r4m_pb2_rocket;Pb2 rocket
weapons/uk_rp3_4b;RP-3 rocket
weapons/uk_rp3_4b_late;RP-3 rocket
weapons/uk_rp3_4b_late/short;RP-3
weapons/uk_rp3_2_late;RP-3 rocket
weapons/uk_rp3_2_late/short;RP-3
weapons/uk_rp3_late;RP-3 rocket
weapons/uk_rp3_late/short;RP-3
weapons/swd_m41_torpedo;<color=@userlogColoredText>853 kg</color> 45 cm torped m/41 <color=#ff6f00>TRP</color>
weapons/swd_m41_torpedo/short;torp m/41
weapons/swd_m36_torpedo;<color=@userlogColoredText>853 kg</color> 45 cm torped m/36 <color=#ff6f00>TRP</color>
weapons/swd_m36_torpedo/short;torp m/36
weapons/swd_m38_torpedo;<color=@userlogColoredText>805 kg</color> 45 cm torped m/38 <color=#ff6f00>TRP</color>
weapons/swd_m38_torpedo/short;torp m/38
weapons/il_100_50_kg_gp;100/50 kg G.P. bomb
weapons/il_100_50_kg_gp/short;100 kg
weapons/il_250_50_kg_gp;250/50 kg G.P. bomb
weapons/il_250_50_kg_gp/short;250 kg
weapons/il_360_50_kg_gp;360/50 kg G.P. bomb
weapons/il_360_50_kg_gp/short;360 kg
weapons/il_500_50_kg_gp;500/50 G.P. bomb
weapons/il_500_50_kg_gp/short;500 kg
weapons/br_bafg_230;<color=@userlogColoredText>248 kg</color> Bombas Aéreas de Fins Gerais 230 <color=#ff6f00>BMB</color>
weapons/br_bafg_230/short;BAFG-230
weapons/br_bafg_230_default;<color=@userlogColoredText>248 kg</color> Bombas Aéreas de Fins Gerais 230 <color=#ff6f00>BMB</color>
weapons/br_bafg_230_default/short;BAFG-230
weapons/br_bafg_230_2;<color=@userlogColoredText>250 kg</color> Bomba com Freio Aerodinâmico 230/2 <color=#ff6f00>BMB-HD</color>
weapons/br_bafg_230_2/short;BFA-230/2
weapons/br_bafg_230_2_default;<color=@userlogColoredText>250 kg</color> Bomba com Freio Aerodinâmico 230/2 <color=#ff6f00>BMB-HD</color>
weapons/br_bafg_230_2_default/short;BFA-230/2
weapons/br_bafg_460;<color=@userlogColoredText>452 kg</color> Bombas Aéreas de Fins Gerais 460 <color=#ff6f00>BMB</color>
weapons/br_bafg_460/short;BAFG-460
weapons/br_bafg_460_2;<color=@userlogColoredText>486 kg</color> Bomba com Freio Aerodinâmico 460/2 <color=#ff6f00>BMB-HD</color>
weapons/br_bafg_460_2/short;BFA-460/2
weapons/br_bafg_460_2_default;<color=@userlogColoredText>486 kg</color> Bomba com Freio Aerodinâmico 460/2 <color=#ff6f00>BMB-HD</color>
weapons/br_bafg_460_2_default/short;BFA-460/2
weapons/br_bafg_920;<color=@userlogColoredText>930 kg</color> Bombas Aéreas de Fins Gerais 920 <color=#ff6f00>BMB</color>
weapons/br_bafg_920/short;BAFG-920
weapons/jp_type91mod2_torpedo;Type 91 Model 2 torpedo (835 kg)
weapons/jp_type91mod3_torpedo;Type 91 Model 3 torpedo (850 kg)
weapons/uk_mk12_torpedo;18 inch Mark XII torpedo (1548 lbs)
weapons/us_mk13_torpedo;Torpedo, 22.5-inch, Mk 13 Mod 7 <color=#ff6f00>TRP</color>
weapons/us_mk13_torpedo_tutorial;Torpedo, 22.5-inch, Mk 13 Mod 7 <color=#ff6f00>TRP</color>
weapons/us_mk13_torpedo_no_case;Torpedo, 22.5-inch, Mk 13 Mod 3 <color=#ff6f00>TRP</color>
weapons/us_mk13_mod1;Mk.13-1 torpedo (2216 lbs)
weapons/us_mk13_mod1/short;Mk.13
weapons/us_mk13_torpedo_weak;Torpedo, 22.5-inch, Mk 13 Mod 3 <color=#ff6f00>TRP</color>
weapons/su_45_36an_1939_torpedo;450 mm 45-36AN torpedo
weapons/su_45_36man_1952_torpedo;450 mm 45-36MAN torpedo
weapons/it_f200_450_torpedo;450 mm F200/450 torpedo
weapons/it_f200_450_torpedo_no_fin;450 mm F200/450x5.45 torpedo
weapons/uk_mk15_torpedo;18 inch Mark XV torpedo (1801 lbs)
weapons/us_1000lb_anm65a1;<color=@userlogColoredText>546.5 kg</color> Bomb, 1000lb, GP, AN/M65A1 <color=#ff6f00>BMB</color>
weapons/us_1000lb_anm65a1_default;<color=@userlogColoredText>546.5 kg</color> Bomb, 1000lb, GP, AN/M65A1 <color=#ff6f00>BMB</color>
weapons/us_1000lb_anm65a1_default/short;AN/M65A1
weapons/us_100lb_anm30;<color=@userlogColoredText>49.9 kg</color> Bomb, 100lb, GP, AN/M30A1 <color=#ff6f00>BMB</color>
weapons/us_250lb_anm57;<color=@userlogColoredText>117.93 kg</color> Bomb, 250lb, GP, AN/M57 <color=#ff6f00>BMB</color>
weapons/us_250lb_anm57_default;<color=@userlogColoredText>117.93 kg</color> Bomb, 250lb, GP, AN/M57 <color=#ff6f00>BMB</color>
weapons/us_250lb_anm57_default/short;AN/M57
weapons/us_500lb_anm64a1;<color=@userlogColoredText>242.67 kg</color> Bomb, 500lb, GP, AN/M64A1 <color=#ff6f00>BMB</color>
weapons/us_1000lb_anm65a1_rod;<color=@userlogColoredText>546.5 kg</color> Bomb, 1000lb, GP, AN/M65A1 <color=#ff6f00>BMB</color>
weapons/us_500lb_anm64a1_rod;<color=@userlogColoredText>242.67 kg</color> Bomb, 500lb, GP, AN/M64A1 <color=#ff6f00>BMB</color>
weapons/us_250lb_mk_81_ldgp;<color=@userlogColoredText>117.9 kg</color> Bomb, 250lb, GP, Mk 81 Mod 0 <color=#ff6f00>BMB</color>
weapons/us_500lb_mk_82_ldgp;<color=@userlogColoredText>240.9 kg</color> Bomb, 500lb, GP, Mk 82 Mod 0 <color=#ff6f00>BMB</color>
weapons/us_500lb_mk_82_ldgp_default;<color=@userlogColoredText>240.86 kg</color> Bomb, 500lb, GP, Mk 82 Mod 0 <color=#ff6f00>BMB</color>
weapons/us_1000lb_mk_83_ldgp;<color=@userlogColoredText>446.8 kg</color> Bomb, 1000lb, GP, Mk 83 Mod 0 <color=#ff6f00>BMB</color>
weapons/us_1000lb_mk_83_ldgp_default;<color=@userlogColoredText>446.8 kg</color> Bomb, 1000lb, GP, Mk 83 Mod 0 <color=#ff6f00>BMB</color>
weapons/us_2000lb_mk_84_ldgp;<color=@userlogColoredText>893.6 kg</color> Bomb, 2000lb, GP, Mk 84 Mod 0 <color=#ff6f00>BMB</color>
weapons/us_3000lb_m118;<color=@userlogColoredText>1360.78 kg</color> Bomb, 3000lb, GP, M118 <color=#ff6f00>BMB</color>
weapons/us_3000lb_m118/short;M118
weapons/us_4000lb_anm56_box;<color=@userlogColoredText>1981.56 kg</color> Bomb, 4000lb, LC, AN/M56 <color=#ff6f00>BMB</color>
weapons/us_4000lb_anm56_box/short;AN/M56
weapons/us_250lb_mk_81_ldgp/short;Mk 81 Mod 0
weapons/us_500lb_mk_82_ldgp/short;Mk 82 Mod 0
weapons/us_500lb_mk_82_ldgp_default/short;Mk 82 Mod 0
weapons/us_1000lb_mk_83_ldgp/short;Mk 83 Mod 0
weapons/us_1000lb_mk_83_ldgp_default/short;Mk 83 Mod 0
weapons/us_2000lb_mk_84_ldgp/short;Mk 84 Mod 0
weapons/us_2000lb_mk_84_ldgp_air;<color=@userlogColoredText>893.6 kg</color> Bomb, 2000lb, GP, Mk 84 Mod 1 (BSU-50/B) <color=#ff6f00>BMB-HD</color>
weapons/us_2000lb_mk_84_ldgp_air/short;Mk 84 Mod 1 (BSU-50/B)
weapons/cannonBK37;37 mm BK 3.7 cannon
weapons/cannonBK37_underwing;37 mm BK 3.7 cannon (secondary)
weapons/cannonHo155;30 mm Ho-155 cannon
weapons/cannonHo203;37 mm Ho-203 cannon
weapons/cannonHo204;37 mm Ho-204 cannon
weapons/cannonType94;37 mm Type 94 cannon
weapons/cannonType98;37 mm Type 98 cannon
weapons/cannonHo5;20 mm Ho-5 cannon
weapons/cannonHo5_turret;20 mm Ho-5 cannon
weapons/cannonHo401;57 mm Ho-401 cannon
weapons/china_250kg_mk_82;250 kg 250-3 bomb bomb
weapons/china_250kg_mk_82/short;250 lb
weapons/us_300lb_m_31;<color=@userlogColoredText>124.28 kg</color> Bomb, 300lb, Demolition, M31 <color=#ff6f00>BMB</color>
weapons/us_300lb_m_31/short;M31
weapons/us_600lb_m_32;<color=@userlogColoredText>281.68 kg</color> Bomb, 600lb, GP, M32 <color=#ff6f00>BMB</color>
weapons/us_600lb_m_32/short;M32
weapons/us_1000lb_anm_44;1000 lb GP M44 bomb
weapons/us_1000lb_anm_44/short;1000 lb
weapons/us_600lb_m62_ap;600 lb A.P. M62 bomb
weapons/us_600lb_m62_ap/short;600 lb
weapons/us_1000lb_anmk33_box_ap;<color=@userlogColoredText>457.22 kg</color> Bomb, 1000lb, AP, AN/Mk 33 Mod 0 <color=#ff6f00>BMB-AP</color>
weapons/us_1000lb_anmk33_box_ap/short;AN/Mk 33 Mod 0
weapons/us_1000lb_anmk33_box_ap_45;<color=@userlogColoredText>457.22 kg</color> Bomb, 1000lb, AP, AN/Mk 33 Mod 0 <color=#ff6f00>BMB-AP</color>
weapons/us_1000lb_anmk33_box_ap_45/short;AN/Mk 33 Mod 0
weapons/us_1400lb_m63_ap;Bomb, 1400lb, AP, M63 <color=#ff6f00>BMB-AP</color>
weapons/us_1400lb_m63_ap/short;M63
weapons/us_1000lb_gp_mk9;<color=@userlogColoredText>450.87 kg</color> Bomb, 1000lb, GP, Mk 9 Mod 0 <color=#ff6f00>BMB-AP</color>
weapons/us_1000lb_gp_mk9/short;Mk 9 Mod 0
weapons/us_2000lbs_m_34;Bomb, 2000lb, GP, AN/M34 <color=#ff6f00>BMB</color>
weapons/us_2000lbs_m_34/short;AN/M34
weapons/fr_130kg_samp_mk81;250 lb SAMP Mk. 81 bomb
weapons/fr_130kg_samp_mk81/short;250 lb
weapons/fr_250kg_samp_mk82;500 lb SAMP Mk. 82 bomb
weapons/fr_250kg_samp_mk82/short;500 lb
weapons/fr_500kg_samp_mk83;1000 lb SAMP Mk. 83 bomb
weapons/fr_500kg_samp_mk83/short;1000 lb
weapons/fr_1000kg_samp_mk84;2000 lb SAMP Mk. 84 bomb
weapons/fr_1000kg_samp_mk84/short;2000 lb
weapons/lau_131a_x3;lau 131A
weapons/lau_131a_x3/short;lau 131A
weapons/us_500lb_mk_82_x3_ter9a_1;500 lb Mk. 82 bomb
weapons/us_500lb_mk_82_x3_ter9a_1/short;500 lb
weapons/dra_lau_105a_aim_9l_lm;Air-Launched, Intercept-Aerial, Guided Missile, AIM-9L Sidewinder <color=#ff6f00>AAM-IR</color>
weapons/dra_lau_105a_aim_9l_lm/short;AIM-9L
weapons/dra_lau_105a_aim_9l_rm;Air-Launched, Intercept-Aerial, Guided Missile, AIM-9L Sidewinder <color=#ff6f00>AAM-IR</color>
weapons/dra_lau_105a_aim_9l_rm/short;AIM-9L
weapons_types/short/guns;M
weapons_types/short/cannons;C
weapons_types/short/turrets;T
weapons_types/short/rocket;R
weapons_types/short/bombs;B
weapons_types/short/torpedoes;T
weapons_types/short/separator;/
weapons_types/short/separatorVertical;|
weapons_types/guns;MG
weapons_types/additional gun;MG
weapons_types/cannons;cannon
weapons_types/turrets;turret
weapons_types/in_turret;in turret
weapons_types/bombs;bomb
weapons_types/torpedoes;torpedo
weapons_types/rocket;rocket
weapons/counter; <color=@userlogColoredText>x%d</color>
weapons/counter/left/short;<color=@userlogColoredText>%dx</color>
weapons/counter/right/short;<color=@userlogColoredText>x%d</color>
weapons/drop_speed_range;Drop speed range: %s
weapons/drop_height_range;Drop altitude range: %s
weapons/drop_speed_range_text;Drop speed range
weapons/drop_height_range_text;Drop altitude range
weapons/88mm_Flak41_user_cannon;88 mm Flak 41 cannon
weapons/128mm_KwK44_user_cannon;128 mm KwK44 cannon
128mm_pzgr_ts;12,8/8,8 Pzgr.TS
weapons/128mm_PaK44_user_cannon;128 mm PaK44 cannon
weapons/100mm_LB1_user_cannon;<color=@userlogColoredText>100 mm</color> LB-1 <color=#ff6f00>CNN</color>
weapons/100mm_C34_user_cannon;<color=@userlogColoredText>100 mm</color> S-34 <color=#ff6f00>CNN</color>
weapons/100mm_D10S_user_cannon;<color=@userlogColoredText>100 mm</color> 52-PS-412 | D-10S <color=#ff6f00>CNN</color>
weapons/100mm_D10T_user_cannon;<color=@userlogColoredText>100 mm</color> 52-PT-412 | D-10T <color=#ff6f00>CNN</color>
weapons/105mm_Kwk46_user_cannon;105 mm KwK L/68 cannon
weapons/105mm_M4_user_cannon;<color=@userlogColoredText>105 mm</color> Howitzer, 105mm, M4 <color=#ff6f00>CNN-HWZ</color>
weapons/380mm_RW_61_user_cannon;380 mm RW61 mortar
380mm_sprgr4581;38 cm R Spgr.4581
weapons/105mm_StuH42_user_cannon;105 mm StuH42 howitzer
weapons/105mm_GT_8_user_cannon;105 mm GT-8 cannon
weapons/105mm_GT_7_user_cannon;105 mm GT-7 cannon
weapons/105mm_GT3_user_cannon;105 mm GT-3 cannon
weapons/105mm_GT3_TTD_user_cannon;105 mm GT-3 cannon
weapons/90mm_GT_2_user_cannon;90 mm GT-2 cannon
weapons/76mm_GT_4_user_cannon;76 mm GT-4 cannon
weapons/20mm_GI_2_user_cannon;20 mm GI-2 cannon
weapons/35mm_GA_35_user_cannon;35 mm GA-35 cannon
weapons/105mm_GT3B_user_cannon;105 mm GT-3 cannon
76mm_gt4_he;76/62 HE
weapons/105mm_L7A3_GA_2_user_cannon;105 mm L7A3 cannon
weapons/105mm_L7A3_user_cannon;105 mm L7A3 cannon
weapons/105mm_LRF_user_cannon;105 mm LRF cannon
weapons/105mm_M68A1_E8_user_cannon;<color=@userlogColoredText>105 mm</color> Gun, 105mm, M68A1E8 <color=#ff6f00>CNN</color>
weapons/105mm_M68A1_AGS_user_cannon;<color=@userlogColoredText>105 mm</color> Gun, 105mm, EX 35 MOD 0 <color=#ff6f00>CNN</color>
105mm_m900;M900
weapons/105mm_M68_XM_user_cannon;<color=@userlogColoredText>105 mm</color> Gun, 105mm, M68 <color=#ff6f00>CNN</color>
weapons/105mm_M68_user_cannon;<color=@userlogColoredText>105 mm</color> Gun, 105mm, M68 <color=#ff6f00>CNN</color>
weapons/105mm_M68_TTS_user_cannon;<color=@userlogColoredText>105 mm</color> Gun, 105mm, M68 <color=#ff6f00>CNN</color>
weapons/120mm_TKG_user_cannon;120 mm TKG cannon
120mm_type_10;Type 10
weapons/105mm_CN_105_57_user_cannon;105 mm CN105-57 cannon
weapons/152mm_2A33_user_cannon;<color=@userlogColoredText>152 mm</color> 2A33 | D-22 <color=#ff6f00>CNN-HWZ</color>
152mm_3of25;3OF25
152mm_3of25_vt;3OF25 (PF)
152mm_3of45;3OF45
152mm_3of45_vt;3OF45 (PF)
weapons/152mm_pl_66_gai_user_cannon;<color=@userlogColoredText>152 mm</color> PL1966 152 háomi jiānóng liúdànpào <color=#ff6f00>CNN-HWZ</color>
152mm_ddb_1;DDB37 HEF
152mm_ddb_1_vt;DDB37 HEF (VTF)
152mm_bee_7;BEE7 HEF
152mm_bee_7_vt;BEE7 HEF (VTF)
weapons/105mm_T15E2_user_cannon;<color=@userlogColoredText>105 mm</color> Gun, 105mm, T5E1 <color=#ff6f00>CNN</color>
weapons/122mm_M62T2S_user_cannon;<color=@userlogColoredText>122 mm</color> 52-PT-472 | 2A17 | M-62T2S <color=#ff6f00>CNN</color>
weapons/122mm_M30_user_cannon;<color=@userlogColoredText>122 mm</color> 52-GS-463 | M-30S <color=#ff6f00>CNN-HWZ</color>
weapons/122mm_A19_user_cannon;<color=@userlogColoredText>122 mm</color> 52-PS-471 | A-19S <color=#ff6f00>CNN</color>
weapons/122mm_D25S_user_cannon;<color=@userlogColoredText>122 mm</color> 52-PS-471S | D-25S <color=#ff6f00>CNN</color>
weapons/122mm_D25T_user_cannon;<color=@userlogColoredText>122 mm</color> 52-PT-471 | D-25T obr. 1943 g. <color=#ff6f00>CNN</color>
weapons/122mm_D25TS_user_cannon;<color=@userlogColoredText>122 mm</color> 52-PT-471S | D-25TS <color=#ff6f00>CNN</color>
weapons/122mm_D30T_user_cannon;<color=@userlogColoredText>122 mm</color> D-30T <color=#ff6f00>CNN</color>
weapons/122mm_D49_user_cannon;<color=@userlogColoredText>122 mm</color> 52-PS-471D | D-49 <color=#ff6f00>CNN</color>
weapons/130mm_B13_user_cannon;<color=@userlogColoredText>130 mm</color> 130-mm/50 B-13 obr. 1936 g. <color=#ff6f00>CNN</color>
weapons/152mm_M10T_user_cannon;<color=@userlogColoredText>152 mm</color> 52-GT-463 | M-10T obr. 1938/40 gg. <color=#ff6f00>CNN-HWZ</color>
weapons/20mm_FlaK38_user_cannon;20 mm FlaK38 cannon
weapons/20mm_65_c38_vierling_naval_user_cannon;2 cm/65 Flakvierling 38 automatic cannon
weapons/20mm_KwK30_222_user_cannon;20 mm KwK30 cannon
weapons/20mm_KwK30_user_cannon;20 mm KwK30 cannon
weapons/20mm_KwK38_user_cannon;20 mm KwK38 cannon
weapons/20mm_65_breda_naval_user_cannon;20 mm/65 Breda anti-aircraft gun
weapons/20mm_TNSh_user_cannon;<color=@userlogColoredText>20 mm</color> TNŠ <color=#ff6f00>ACNN</color>
weapons/25mm_72K_user_cannon;<color=@userlogColoredText>25 mm</color> 52-P-132 | 72-K | ZiK-25 obr. 1940 g. <color=#ff6f00>ACNN</color>
weapons/37mm_Sh_37_user_cannon;<color=@userlogColoredText>37 mm</color> Š-37 <color=#ff6f00>ACNN</color>
weapons/30mm_MK103_38_user_cannon;30 mm MK103/38 cannon
weapons/30mm_mk103_45_user_cannon;30 mm MK103/38 cannon
weapons/30mm_38_mk103_1942_naval_user_cannon;30 mm MK103/38 cannon
weapons/37mm_PaK_user_cannon;37 mm PaK L/45 cannon
weapons/37mm_KwK38_t_user_cannon;37 mm KwK38(t) cannon
weapons/37mm_61_K_user_cannon;<color=@userlogColoredText>37 mm</color> 52-P-167 | AZP-39 obr. 1939 g. | 3-K | ZiK-37 <color=#ff6f00>ACNN</color>
weapons/37mm_FlaK43_user_cannon;37 mm FlaK43 cannon
weapons/37mm_FlaK44_user_cannon;37 mm FlaK44 cannon
weapons/37mm_FlaK36_user_cannon;37 mm FlaK36 cannon
weapons/37mm_KwK34_t_user_cannon;37 mm KwK34(t) cannon
weapons/37mm_KwK36_user_cannon;37 mm KwK36 cannon
weapons/37mm_KwK36_for_nbfz_user_cannon;37 mm KwK36 cannon
weapons/37mm_M1A2_user_cannon;<color=@userlogColoredText>37 mm</color> Gun, 37mm, M1A2 <color=#ff6f00>CNN</color>
weapons/37mm_M5_early_user_cannon;<color=@userlogColoredText>37 mm</color> Gun, 37mm, M5 <color=#ff6f00>CNN</color>
weapons/37mm_M5_user_cannon;<color=@userlogColoredText>37 mm</color> Gun, 37mm, M5 <color=#ff6f00>CNN</color>
weapons/37mm_M6_user_cannon;<color=@userlogColoredText>37 mm</color> Gun, 37mm, M6 <color=#ff6f00>CNN</color>
weapons/37mm_M3_user_cannon;<color=@userlogColoredText>37 mm</color> Gun, 37mm, M3 <color=#ff6f00>CNN</color>
weapons/37mm_M5_user_cannon_for_M3_Lee;<color=@userlogColoredText>37 mm</color> Gun, 37mm, M5 <color=#ff6f00>CNN</color>
weapons/37mm_M3_user_cannon_for_M6A1;<color=@userlogColoredText>37 mm</color> Gun, 37mm, M3 <color=#ff6f00>CNN</color>
weapons/37mm_type_65_user_cannon;37 mm Type 65 cannon
weapons/45mm_20K_for_tutorial_user_cannon;<color=@userlogColoredText>45 mm</color> 52-PT-243A | 20-K obr. 1932/38 gg. <color=#ff6f00>CNN</color>
weapons/88mm_Kwk43_for_tutorial_user_cannon;88 mm KwK43 cannon
weapons/45mm_20K_user_cannon_for_T_35;<color=@userlogColoredText>45 mm</color> 52-PT-243A | 20-K obr. 1932/38 gg. <color=#ff6f00>CNN</color>
weapons/40mm_Bofors_L60_user_cannon;40 mm Bofors L/60 cannon
weapons/40mm_cannone_da_40_70_user_cannon;40 mm Bofors DA 40/70 cannon
40mm_im219_ap;40 mm APCBC-T
40mm_m2_he;40 mm HEI-T
weapons/40mm_M2_user_cannon;<color=@userlogColoredText>40 mm</color> Gun, 40mm, Automatic, M1 <color=#ff6f00>ACNN</color>
weapons/45mm_20K_user_cannon;<color=@userlogColoredText>45 mm</color> 52-PT-243A | 20-K obr. 1932/38 gg. <color=#ff6f00>CNN</color>
weapons/50mm_KwK38_user_cannon;50 mm KwK L/42 cannon
weapons/50mm_KwK38_open_turret_user_cannon;50 mm KwK L/42 cannon
weapons/50mm_PaK38_user_cannon;50 mm PaK38 cannon
weapons/50mm_KwK39_user_cannon;50 mm KwK39 cannon
weapons/57mm_ZIS2_user_cannon;<color=@userlogColoredText>57 mm</color> 52-P-271 | F-31 | ZiS-2 obr. 1941 g. <color=#ff6f00>CNN</color>
weapons/57mm_M1_user_cannon;<color=@userlogColoredText>57 mm</color> Gun, 57mm, M1 <color=#ff6f00>CNN</color>
weapons/57mm_M1_open_turret_user_cannon;<color=@userlogColoredText>57 mm</color> Gun, 57mm, M1 <color=#ff6f00>CNN</color>
weapons/57mm_S_68_user_cannon;<color=@userlogColoredText>57 mm</color> 52-PS-282 | S-68 <color=#ff6f00>ACNN</color>
weapons/57mm_AU_220_user_cannon;<color=@userlogColoredText>57 mm</color> BM-57 <color=#ff6f00>ACNN</color>
weapons/57mm_AU_220M_user_cannon;<color=@userlogColoredText>57 mm</color> 2A90 <color=#ff6f00>ACNN</color>
weapons/57mm_ZIS4M_user_cannon;<color=@userlogColoredText>57 mm</color> 52-PT-271 | ZiS-4M <color=#ff6f00>CNN</color>
weapons/57mm_ZIS4_user_cannon;<color=@userlogColoredText>57 mm</color> 52-PT-271 | ZiS-4 <color=#ff6f00>CNN</color>
weapons/57mm_ZIS4_open_turret_user_cannon;<color=@userlogColoredText>57 mm</color> 52-PT-271 | ZiS-4 <color=#ff6f00>CNN</color>
weapons/75mm_StuK37_user_cannon;75 mm StuK37 cannon
weapons/75mm_KwK51_user_cannon;75 mm K51 L/24 cannon
weapons/75mm_KwK44_L36_user_cannon;75 mm KwK44 L/36.5 cannon
weapons/75mm_KwK37_user_cannon;75 mm KwK37 cannon
weapons/75mm_KwK37_for_nbfz_user_cannon;75 mm KwK37 cannon
weapons/75mm_KwK40_L43_user_cannon;75 mm KwK40 L43 cannon
weapons/76mm_PaK36_R_user_cannon;76 mm PaK36 (r) cannon
weapons/75mm_PaK39_L48_hetzer_user_cannon;75 mm PaK39 L48 cannon
weapons/75mm_PaK39_L48_user_cannon;75 mm PaK39 L48 cannon
weapons/75mm_PaK42_user_cannon;75 mm PaK42 cannon
weapons/75mm_PaK40_3_L46_user_cannon;75 mm PaK40/3 L46 cannon
weapons/75mm_StuK40_L48_user_cannon;75 mm StuK40 L48 cannon
weapons/75mm_StuK40_L43_user_cannon;75 mm StuK40 L43 cannon
weapons/75mm_KwK40_L48_user_cannon;75 mm KwK40 L48 cannon
weapons/75mm_Kwk44_user_cannon;75 mm KwK44 cannon
weapons/75mm_Kwk42_user_cannon;75 mm KwK42 cannon
weapons/75mm_m1897a4_user_cannon;<color=@userlogColoredText>75 mm</color> Gun, 75mm, M1897A4 <color=#ff6f00>CNN</color>
weapons/75mm_M32_user_cannon;<color=@userlogColoredText>75 mm</color> Gun, 75mm, M32 <color=#ff6f00>CNN</color>
weapons/75mm_M2_user_cannon;<color=@userlogColoredText>75 mm</color> Gun, 75mm, M2 <color=#ff6f00>CNN</color>
weapons/75mm_M6_user_cannon;<color=@userlogColoredText>75 mm</color> Gun, 75mm, M6 <color=#ff6f00>CNN</color>
weapons/75mm_m3_user_cannon;<color=@userlogColoredText>75 mm</color> Gun, 75mm, M3 <color=#ff6f00>CNN</color>
weapons/75mm_m3_open_turret_user_cannon;<color=@userlogColoredText>75 mm</color> Gun, 75mm, M3 <color=#ff6f00>CNN</color>
weapons/30mm_ZPZ02_user_cannon;<color=@userlogColoredText>30 mm</color> ZPZ2002 30 háomi zìdòng pào <color=#ff6f00>ACNN</color>
weapons/30mm_zpt_99_user_cannon;<color=@userlogColoredText>30 mm</color> ZPZ2002 30 háomi zìdòng pào <color=#ff6f00>ACNN</color>
30mm_zpz02_hei;30 mm HE
30mm_zpz02_apds;30 mm APDS
weapons/25mm_PG87_PGZ_user_cannon;<color=@userlogColoredText>25 mm</color> PG1987 25 háomi gāoshè pào <color=#ff6f00>ACNN</color>
weapons/25mm_PG87_user_cannon;<color=@userlogColoredText>25 mm</color> PG1987 25 háomi gāoshè pào <color=#ff6f00>ACNN</color>
25mm_type_87_api;Type 87 AP
25mm_type_87_he;Type 87 HE
weapons/57mm_WA_318_user_cannon;<color=@userlogColoredText>57 mm</color> PG1959 57 háomi gāoshè pào <color=#ff6f00>ACNN</color>
57mm_dky_1;DKY1
type_59_he;Type 59 HE
type_59_ap;Type 59 APCBC
type_59_apcbc;Type 59 APCBC
weapons/76mm_M7_for_M10_user_cannon;<color=@userlogColoredText>76.2 mm</color> Gun, 76mm, M7 <color=#ff6f00>CNN</color>
weapons/76mm_M7_user_cannon;<color=@userlogColoredText>76.2 mm</color> Gun, 76mm, M7 <color=#ff6f00>CNN</color>
weapons/76mm_M1_user_cannon;<color=@userlogColoredText>76.2 mm</color> Gun, 76mm, M1A1C <color=#ff6f00>CNN</color>
weapons/76mm_M1_open_turret_user_cannon;<color=@userlogColoredText>76.2 mm</color> Gun, 76mm, M1A1C <color=#ff6f00>CNN</color>
weapons/76mm_M1_no_MB_user_cannon;<color=@userlogColoredText>76.2 mm</color> Gun, 76mm, M1A1 <color=#ff6f00>CNN</color>
