 <ID|readonly|noverify>;<English>
engine_model/M-82-ir;"M-82IR"
engine_model/bmw_13k;"132K"
engine_model/j65-w-18;"J65-W-18"
engine_model/al_7f_1_200;"AL-7F-1-200"
engine_model/r2800-59;"R-2800-59"
engine_model/r2800-43;"R-2800-43"
engine_model/adour_mk102;"Adour Mk. 102"
engine_model/al_7f_1_250;"AL-7F-1-250"
engine_model/d-1a;"D-1a"
engine_model/rd-36-35fv;"RD-36-35FV"
engine_model/r-27v-300;"R-27V-300"
engine_model/r-25-300;"R-25-300"
engine_model/rm9b;"RM9B"
engine_model/pegasus_101;"Pegasus Mk. 101"
engine_model/pegasus_103;"Pegasus Mk. 103"
engine_model/pegasus_104;"Pegasus Mk. 104"
engine_model/pegasus_105;"Pegasus Mk. 105"
engine_model/pegasus_106;"Pegasus Mk. 106"
engine_model/pegasus_107;"Pegasus Mk. 107"
engine_model/f402-rr-401;"F402-RR-401"
engine_model/f402-rr-402;"F402-RR-402"
engine_model/f402-rr-408;"F402-RR-408"
engine_model/r_4360_4_wasp_major;"R-4360-4 Wasp Major"
engine_model/a_74_rc_38;"A.74 R.C.38"
engine_model/rd-38;"RD-38"
engine_model/r-28v-300;"R-28V-300"
engine_model/j52-p-6a;"J52-P-6A"
engine_model/j52-p-8a;"J52-P-8A"
engine_model/j52-p-8as;"J52-P-8A"
engine_model/j52-p-8b;"J52-P-8B"
engine_model/j52-p-408;"J52-P-408"
engine_model/tf_41_a_1;"TF41-A-1"
engine_model/tf_41_a_2;"TF41-A-2"
engine_model/gem_2_1004d;"GEM 2-1004D"
engine_model/250c20r1;"250-C20R1"
engine_model/spey_101;"Spey 101"
engine_model/r-11f2s-300;"R-11F2S-300"
engine_model/j85-ge-17b;"J85-GE-17B"
engine_model/j65-w-7;"J65-W-7"
engine_model/j65-w-3;"J65-W-3"
engine_model/am-37p;"AM-37P"
engine_model/mercury-viii;"Mercury Mk. VIII"
engine_model/j85_ge_13;"J85-GE-13"
engine_model/al_21f_3;"AL-21F-3"
engine_model/tr_1;"TR-1"
engine_model/atar_9c;"Atar 9C"
engine_model/nene-102;"Nene-102"
engine_model/j57_p_16;"J57-P-16"
engine_model/merlin_225;"Merlin Mk. 225"
engine_model/j79_mtu_17a;"J79-MTU-17A"
engine_model/j79_mtu_j1k;"J79-MTU-J1K"
engine_model/willy_willy_9;"Willy-Willy-9"
engine_model/willy_willy_mini_9;"Willy-Willy-9-mini"
engine_model/power_pull_2000;"PowerPull-2000"
engine_model/zx-785-se;"ZX-785-se"
engine_model/big_boss;"Big Boss"
engine_model/dragon_6;"Dragon-6"
engine_model/little_pony;"Little Pony"
engine_model/zzzzoom;"Zzzzoom-Boom"
engine_model/big_pony;"Big Pony"
engine_model/al_61f;"AL-61F"
engine_model/centaurus-59;"Centaurus Mk. 59"
engine_model/avon_208;"Avon Mk. 208"
engine_model/r-11af-300;"R-11AF-300"
engine_model/verdon_350;"Verdon-350"
engine_model/r-29-300;"R-29-300"
engine_model/j85_ge_21a;"J85-GE-21A"
engine_model/derwent-9;"Derwent Mk. 9"
engine_model/sc3-g;"SC3-G"
engine_model/sakae_31a;"Sakae 31a"
engine_model/gyron_junior_dgj_2;"Gyron Junior DGJ.2 (Mk. 101)"
engine_model/mk4b;"MK4B"
engine_model/jumo_211n;"Jumo 211N"
engine_model/128_rc_18;"128 RC.18"
engine_model/sgr_1820_f_3;"SGR-1820-F3 Cyclone"
engine_model/r-29b-300;"R-29B-300"
engine_model/rm8a;"RM8A"
engine_model/rm8b;"RM8B"
engine_model/rm6b;"RM6B"
engine_model/jumo_205d;"Jumo 205D"
engine_model/m_43v;"M-43V"
engine_model/griffon-57a;"Griffon Mk. 57A"
engine_model/j57_p_20a;"J57-P-20A"
engine_model/j57_p_20;"J57-P-20"
engine_model/vk-2500p;"VK-2500P"
engine_model/r-35-300;"R-35-300"
engine_model/gr_2600-a5b;"GR-2600-A5B"
engine_model/adour_mk104;"Adour Mk. 104"
engine_model/merlin-55m;"Merlin Mk. 55M"
engine_model/r-29bs-300;"R-29BS-300"
engine_model/tf34_ge_100a;"TF34-GE-100A"
engine_model/tf34_ge_100;"TF34-GE-100"
engine_model/j75-p-19w;"J75-P-19W"
engine_model/j79_ge_j1e;"J79-GE-J1E"
engine_model/j79_ge_10;"J79-GE-10"
engine_model/j79_ge_10b;"J79-GE-10B"
engine_model/atar_9k_50;"Atar 9K-50"
engine_model/tf30_p_412a;"TF30-P-412A"
engine_model/RSr_2_Soar;"RSr.2 Soar"
engine_model/r-95sh;"R-95SH"
engine_model/r-195;"R-195"
engine_model/mercury_viia;"Mercury Mk. VIIIA/AS"
engine_model/makila_1k2;"Makila 1K2"
engine_model/m53-5;"M53-5"
engine_model/m53-p2;"M53-P2"
engine_model/cts800-4a;"CTS800-4a"
engine_model/avon_115;"Avon Mk. 115"
engine_model/f100_pw_220;"F100-PW-220"
engine_model/f100_pw_229;"F100-PW-229"
engine_model/rd-33;"RD-33"
engine_model/rd-41;"RD-41"
engine_model/r79v-300;"R79V-300"
engine_model/250c30;"250-C30"
engine_model/250c30r;"250-C30R"
engine_model/f110-ge-400;"F110-GE-400"
engine_model/f110-ge-100;"F110-GE-100"
engine_model/f110-ge-129;"F110-GE-129"
engine_model/gnome_h_1200;"Gnome H.1200"
engine_model/tv2_117a;"TV2-117A"
engine_model/atar_8k_50;"Atar 8K-50"
engine_model/rd-33_serie_2;"RD-33 series 2"
engine_model/rd-33_serie_3;"RD-33 series 3"
engine_model/rd-93;"RD-93"
engine_model/tf30_p_3;"TF30-P-3"
engine_model/tv3_117vm;"TV3-117VM"
engine_model/al_31f;"AL-31F"
engine_model/al_31f_m1;"AL-31FM1"
engine_model/al_31fn;"AL-31FN"
engine_model/al_31fn_series_3;"AL-31FN syeriâ 3"
engine_model/al_41f1s;"izd. 117S | AL-41F1S"
engine_model/f100_pw_100;"F100-PW-100"
engine_model/f100_ihi_100;"F100-IHI-100"
engine_model/f100_ihi_200e;"F100-IHI-200E"
engine_model/f100_ihi_220e;"F100-IHI-220E"
engine_model/t700_ihi_701c;"T700-IHI-701C"
engine_model/rm12;"RM12"
engine_model/f404_ge_100;"F404-GE-100"
engine_model/adour_mk811;"Adour Mk. 811"
engine_model/adour_mk871;"Adour Mk. 871"
engine_model/avon_302c;"Avon Mk.302C"
engine_model/j79_ihi_11;"J79-IHI-11A"
// engine_model/AVDS-1790-5A;"Manufacturer: Continental Motors CompanyEngine model: AVDS-1790-5A"
engine_model/AVDS-1790-5A;"AVDS-1790-5A"
engine_model/tf30_p_103;"TF30-P-103"
engine_model/tf30_p_100;"TF30-P-100"
engine_model/tf30_p_109;"TF30-P-109"
engine_model/f404_f1d2;"F404-F1D2"
engine_model/f402-rr-406;"F402-RR-406"
engine_model/vk-2500_03;"VK-2500-03"
engine_model/viper_mk540;"Viper Mk. 540"
engine_model/viper_632_43;"Viper Mk. 632-43"
engine_model/viper_633_41;"Viper Mk. 633-41"
engine_model/viper_633_43;"Viper Mk. 633-43"
engine_model/viper_633_47;"Viper Mk. 633-47"
engine_model/mt_881_ka_500;"MTU 881 Ka-500"
engine_model/6v_53t;"6V53T"
engine_model/ej200;"EJ200"
engine_model/al_31f_series_3;"AL-31F3"
engine_model/d12;"D12"
engine_model/d13;"D13"
engine_model/v_84_amc;"V-84AMS"
engine_model/04_c20;"04-C20"
engine_model/14n-35;"14N-35"
engine_model/al_31fp;"AL-31FP"
engine_model/f404_ge_400;"F404-GE-400"
engine_model/f404_ge_402;"F404-GE-402 Enhanced Performance Engine"
engine_model/eagle_viii;"Eagle Mk. VIII"
engine_model/iii_a;"IIIa"
engine_model/bd;"8Bd"
engine_model/orpheus_mk_703;"Orpheus Mk. 703"
engine_model/maxxforce_13;"MaxxForce 13"
engine_model/isbe_285;"ISBe6.7 285"
engine_model/ys-2;"Flugmotor YS-2"
engine_model/vk-1f;"VK-1F"
engine_model/j75-p-17;"J75-P-17"
engine_model/8v92ta;"8V-92TA"
engine_model/6td2;"6TD-2"
engine_model/v_84_2s1;"V-84MS"
engine_model/utd_29t_01;"UTD-29T-01"
engine_model/dxi11;"DXi 11 Euro 4"
engine_model/ha_25_type_99;"99 Shiki 950 Bariki Hatsudōki | Ha 25"
engine_model/sakae_22;"Ha 35-22 | Sakae 22 Gata | NK1G"
engine_model/derwent_1;"Rolls-Royce RB.37 | Derwent Mk. 1"
engine_model/j71-a-13;"J71-A-13"
engine_model/T700-GE-701D;"T700-GE-701D"
engine_model/id38ss;"ID 38 SS"
engine_model/740_13_300;"KAMAZ 740.13-300"
engine_model/condor_900e;"Condor 900E"
engine_model/t64_ge_716;"T64-GE-716(ST)"
engine_model/r2000_7;"R-2000-7"
engine_model/mtu_8v_199_te20;"MTU 8V 199 TE20"
engine_model/mtu_8v_199_te21;"MTU 8V 199 TE21"
engine_model/mtu_8v_199_te21d;"MTU 8V 199 TE21-D"
engine_model/6m70t4;"6M70T4"
engine_model/1710-55;"Allison Engine Company F10L | V-1710-55"
engine_model/r-1820-f53;"GR-1820-F53 Cyclone"
engine_model/dsc1122;"DSC1122"
engine_model/m88_2e4;"M88-2E4"
engine_model/f414_ge_400;"F414-GE-400"
engine_model/f414_ge_39e_rm16;"RM16"
engine_model/r-1820-72w;"R-1820-72W Cyclone"

//USA ENGINES
engine_model/tf33_p_3;"TF33-P-3"

engine_model/j57_p_13;"J57-P-13"

engine_model/f100_pw_200;"F100-PW-200"

// engine_model/f124_ga_200;"Manufacturer: Honeywell + International Turbine Engine CompanyEngine model: F124-GA-200"
engine_model/f124_ga_200;"F124-GA-200"

engine_model/vta_903t_v8;"VTA-903T"

//GERMANY ENGINES
engine_model/6r_106_td_21;"6R 106 TD21"

//USSR ENGINES
engine_model/vk_105ra;"Motor VK-105RA"

engine_model/nk-12m;"Motor NK-12M"

engine_model/ai_222_25;"Dvigatyel' AI-222-25"

engine_model/rd-33k;"Dvigatyel' RD-33K"

engine_model/rd-33mk;"Dvigatyel' RD-33MK"

//UK ENGINES
engine_model/merlin-46;"R.M. 6.S. | Merlin Mk. 46"

engine_model/merlin-72;"R.M.8.S.M. | Merlin Mk. 72"

engine_model/merlin-73;"R.M.8.S.M. | Merlin Mk. 73"

engine_model/merlin-77;"R.M. 11.S. | Merlin Mk. 77"

//CHINA ENGINES
engine_model/wj-6;"WJ6 Fādòngjī"

engine_model/wp-5;"WP5 Fādòngjī"

engine_model/wp-6;"WP6 Fādòngjī"

engine_model/wp-6a;"WP6A Fādòngjī"

engine_model/wp-6a-iii;"WP6AIII Fādòngjī"

engine_model/wp-7b;"WP7B Fādòngjī"

engine_model/wp-7f;"WP7F Fādòngjī"

engine_model/wp-13a-ii;"WP13AII Fādòngjī"

engine_model/wp-13b-ii;"WP13BII Fādòngjī"

engine_model/wp-13f;"WP13F Fādòngjī"

engine_model/wp-13f1;"WP13FI Fādòngjī"

engine_model/ws_9;"FWS9 Fādòngjī ""Qínlǐng"""

engine_model/ws_10a;"FWS10A Fādòngjī ""Tàixíng"""

engine_model/ws_10b;"FWS10B Fādòngjī ""Tàixíng"""

engine_model/wz-8a;"WZ8A Fādòngjī"

engine_model/wz-8c;"WZ8C Fādòngjī"

engine_model/wz-8d;"WZ8D Fādòngjī"

engine_model/wz-9;"FWZ9 Fādòngjī"

engine_model/wz-9c;"FWZ9C Fādòngjī"

//ITALY ENGINES
engine_model/wm_k-14a;"W.M.14 Kirs NO motor"

engine_model/wm_k-14b;"W.M.14 B motor"

engine_model/IAR-14KIIc32;"Motorul I.A.R. 14 K. II. c. 32"

engine_model/IAR-14KIVc32;"Motorul I.A.R. 14 K. IV. c. 32"

engine_model/iveco_vector_8v;"Vector 8V Euro III"

//FRANCE
engine_model/astazou_3b;"Astazou IIIB"

engine_model/astazou_14;"Astazou XIV"

engine_model/astazou_16g;"Astazou XVIG"

//SWEDEN ENGINES
engine_model/603_2;"typ 603/2"

//TRANSMISSION MANUFACTURERS
transmission_manufacturer/allison;Manufacturer: Allison Transmission
transmission_manufacturer/perkins;Manufacturer: Perkins
transmission_manufacturer/david_brown;Manufacturer: David Brown
transmission_manufacturer/renk;Manufacturer: Renk
transmission_manufacturer/sesm;Manufacturer: SESM
transmission_manufacturer/zf;Manufacturer: ZF Friedrichshafen

//TRANSMISSIONS
transmission_type/auto;Automatic
transmission_type/mech;Mechanical
transmission_model/x_1100_3b;X-1100-3B
transmission_model/x_300;X-300
transmission_model/tn54e;TN54E
transmission_model/hswl_295;HSWL 295
transmission_model/lsg_3000;LSG 3000
transmission_model/mt1500;MT1500
transmission_model/esm_500;ESM 500
transmission_model/7hp_902;7HP902
transmission_model/3040_mx;"Transmission model: 3040 MX"
transmission_model/3200_sp;"Transmission model: 3200 SP"
transmission_model/4800_sp;"Transmission model: 4800 SP"
transmission_model/hd_4070;"Transmission model: HD4070"
transmission_model/grs900r;"Transmission model: GRS 900R"
transmission_model/hswl_256b;"Transmission model: HSWL 256B"
transmission_model/friedrichshafen_lsg_2000;"Transmission model: LSG 2000"
transmission_model/zf_7hp_902;"Transmission model: 7 HP 902"
