<ID|readonly|noverify>;<English>
modification/7_7_stealth;7.7 mm machine gun ammunition belt for stealth attack
modification/7_7_stealth/short;Stealth
modification/type99mk2_universal;Omni-purpose ammunition belt for 20 mm cannon
modification/type99mk2_universal/short;Universal
modification/type99mk2_ground_targets;20 mm cannon ammunition belt for ground targets
modification/type99mk2_ground_targets/short;Ground targets
modification/type99mk2_all_tracers;20 mm cannon ammunition belt with tracer shells
modification/type99mk2_all_tracers/short;Tracers
modification/type99mk2_stealth;20 mm cannon ammunition belt for stealth attack
modification/type99mk2_stealth/short;Stealth
modification/type99mk1_universal;Omni-purpose ammunition belt for 20 mm cannon
modification/type99mk1_universal/short;Universal
modification/type99mk1_ground_targets;20 mm cannon ammunition belt for ground targets
modification/type99mk1_ground_targets/short;Ground targets
modification/type99mk1_all_tracers;20 mm cannon ammunition belt with tracer shells
modification/type99mk1_all_tracers/short;Tracers
modification/type99mk1_stealth;20 mm cannon ammunition belt for stealth attack
modification/type99mk1_stealth/short;Stealth
modification/ho1_universal;Omni-purpose ammunition belt for 20 mm cannon
modification/ho1_universal/short;Universal
modification/ho1_ground_targets;20 mm cannon ammunition belt for ground targets
modification/ho1_ground_targets/short;Ground targets
modification/ho1_all_tracers;20 mm cannon ammunition belt with tracer shells
modification/ho1_all_tracers/short;Tracers
modification/ho1_stealth;20 mm cannon ammunition belt for stealth attack
modification/ho1_stealth/short;Stealth
modification/303_universal;Omni-purpose ammunition belt for 7.7 mm machine gun
modification/303_universal/short;Universal
modification/303_all_tracers;7.7 mm machine gun ammunition belt with incendiary tracer bullets
modification/303_all_tracers/short;Tracers
modification/303_stealth;7.7 mm machine gun ammunition belt for stealth attack
modification/303_stealth/short;Stealth
modification/ho5_universal;Omni-purpose ammunition belt for 20 mm cannon
modification/ho5_universal/short;Universal
modification/ho5_ground_targets;20 mm cannon ammunition belt for ground targets
modification/ho5_ground_targets/short;Ground targets
modification/ho5_all_tracers;20 mm cannon ammunition belt with APT shells
modification/ho5_all_tracers/short;Tracers
modification/ho5_stealth;20 mm cannon ammunition belt for stealth attack
modification/ho5_stealth/short;Stealth
modification/7_5mm_universal;Omni-purpose ammunition belt for 7.5 mm machine gun
modification/7_5mm_universal/short;Universal
modification/7_5mm_all_tracers;7.5 mm machine gun ammunition belt with incendiary tracer bullets
modification/7_5mm_all_tracers/short;Tracers
modification/7_5mm_stealth;7.5 mm machine gun ammunition belt for stealth attack
modification/7_5mm_stealth/short;Stealth
modification/type5_universal;Omni-purpose ammunition belt for 30 mm cannon
modification/type5_universal/short;Universal
modification/type5_ground_targets;30 mm cannon ammunition belt for ground targets
modification/type5_ground_targets/short;Ground targets
modification/type5_all_tracers;30 mm cannon ammunition belt with tracer shells
modification/type5_all_tracers/short;Tracers
modification/type5_stealth;30 mm cannon ammunition belt for stealth attack
modification/type5_stealth/short;Stealth
modification/303_turret_ap;7.7 mm turret machine gun ammunition belt with AP bullets
modification/303_turret_ap/short;AP
modification/303_turret_api;7.7 mm turret machine gun ammunition belt with API bullets
modification/303_turret_api/short;Universal
modification/shvak_turret_apit;20 mm cannon ammunition belt with APT shells
modification/shvak_turret_apit/short;AP
modification/shvak_turret_het;20 mm cannon ammunition belt for air targets
modification/shvak_turret_het/short;Air targets
modification/mgff_turret_ap;20 mm cannon ammunition belt with AP shells
modification/mgff_turret_ap/short;AP
modification/mgff_turret_ap_he;20 mm cannon ammunition belt for air targets
modification/mgff_turret_ap_het/short;Air targets
modification/ho1_turret_apt;20 mm cannon ammunition belt with AP shells
modification/ho1_turret_apt/short;AP
modification/ho1_turret_he;20 mm cannon ammunition belt for air targets
modification/ho1_turret_he/short;Air targets
modification/type99mk1_turret_he;20 mm cannon ammunition belt for air targets
modification/type99mk1_turret_he/short;Air targets
modification/type99mk1_turret_ap;20 mm cannon ammunition belt with AP shells
modification/type99mk1_turret_ap/short;AP
modification/breda12_7_turret_ap;12.7 mm machine gun ammunition belt with AP bullets
modification/breda12_7_turret_ap/short;AP
modification/breda12_7_turret_apit;Omni-purpose 12.7 mm machine gun ammunition belt
modification/breda12_7_turret_apit/short;Universal
modification/breda_turret_ap;12.7 mm machine gun ammunition belt with AP bullets
modification/breda_turret_ap/short;AP
modification/breda_turret_apit;Omni-purpose 7.7 mm machine gun ammunition belt
modification/breda_turret_apit/short;Universal
modification/30cal_turret_ap;7.62 mm machine gun ammunition belt with AP bullets
modification/30cal_turret_ap/short;AP
modification/303cal_turret_ap;7.7 mm machine gun ammunition belt with AP bullets
modification/303cal_turret_ap/short;AP
modification/303cal_turret_api;Omni-purpose 7.7 mm machine gun ammunition belt
modification/303cal_turret_api/short;Universal
modification/50cal_turret_ap;12.7 mm machine gun ammunition belt with AP bullets
modification/50cal_turret_ap/short;AP
modification/50cal_turret_api;Omni-purpose 12.7 mm machine gun ammunition belt
modification/50cal_turret_api/short;Universal
modification/7_5mm_turret_ap;7.5 mm machine gun ammunition belt with AP bullets
modification/7_5mm_turret_ap/short;AP
modification/7_5mm_turret_ap_t;7.5 mm machine gun ammunition belt with APT bullets
modification/7_5mm_turret_ap_t/short;Tracers
modification/mg131_turret_apt;13 mm machine gun ammunition belt with APIT bullets
modification/mg131_turret_apt/short;Tracers
modification/mg_turret_ap;7.92 mm machine gun ammunition belt with AP bullets
modification/mg_turret_ap/short;AP
modification/mle33_ap_turret;7.5 mm machine gun ammunition belt with AP bullets
modification/mle33_ap_turret/short;AP
modification/mle33_api_turret;7.5 mm machine gun ammunition belt with APT bullets
modification/mle33_api_turret/short;Tracers
modification/mg_turret_api_apt;7.92 mm machine gun ammunition belt with AP and APIT bullets
modification/mg_turret_api_apt/short;Universal
modification/shkas_turret_ap;7.62 mm machine gun ammunition belt with AP bullets
modification/shkas_turret_ap/short;AP
modification/shkas_turret_apit;7.92 mm machine gun ammunition belt with APIT bullets
modification/shkas_turret_apit/short;Tracers
modification/type92_turret_ap;7.7 mm machine gun ammunition belt with AP bullets
modification/type92_turret_ap/short;AP
modification/type92_turret_ap_t;7.7 mm machine gun ammunition belt with APT bullets
modification/type92_turret_ap_t/short;Tracers
modification/7_7mm_ap;7.7 mm machine gun ammunition belt with AP bullets
modification/7_7mm_ap/short;AP
modification/7_7mm_ap_t;7.7 mm machine gun ammunition belt with APT bullets
modification/7_7mm_ap_t/short;Tracers
modification/ub_turret_ap;12.7 mm machine gun ammunition belt with AP bullets
modification/ub_turret_ap/short;AP
modification/ub_turret_api;12.7 mm machine gun ammunition belt with API bullets
modification/ub_turret_api/short;Universal
modification/g5n_14in_mod35;14 in (mod35)
modification/g5n_14in_mod35/desc;Allows installation of bombs up to 800 kg.
modification/g8n_14in_mod35;14 in (mod35)
modification/g8n_14in_mod35/desc;Allows installation of bombs up to 800 kg.
modification/g8n_1500;1500 kg
modification/g8n_1500/desc;Allows the installation of armor-piercing bombs up to 1500 kg.
modification/do217_250-500kg_pylon;ITC PVC I
modification/do217_250-500kg_pylon/desc;Allows installation up to 500 kg bombs.
modification/do217_2x1000kg_pylon;ITC PVC II
modification/do217_2x1000kg_pylon/desc;Allows installation of 2 x 1000 kg bombs.
modification/b-25_sbc;SBC-25
modification/b-25_sbc/desc;Allows installation of additional bombs up to 250 lbs.
modification/b-25_mbc;MBC-25
modification/b-25_mbc/desc;Allows installation of 500 lb bombs.
modification/b-25_lbc;LBC-25
modification/b-25_lbc/desc;Allows installation of 1000 lb bombs.
modification/us_300lb_m_31;M31
modification/us_300lb_m_31/desc;Allows installation of 300 lb bombs.
modification/us_600lb_m_32;M32
modification/us_600lb_m_32/desc;Allows installation of 600 lb bombs.
modification/us_1000lb_anm_44;AN-M44
modification/us_1000lb_anm_44/desc;Allows installation of 1000 lb bombs.
modification/us_2000lbs_anm34;AN/M34
modification/us_2000lbs_anm34/desc;Allows installation of 2000 lb bombs.
modification/us_2000lbs_anm66;AN/M66
modification/us_2000lbs_anm66/desc;Allows the installation of 2000 lb bombs.
modification/speed_change;%s to max speed
modification/climb_change;%s to climb rate
modification/virage_change;%s to turn time
modification/climbArcade_change;%s to climb rate in Arcade Battles
modification/virageArcade_change;%s to turn time in Arcade Battles
modification/roll_change;%s to roll rate
modification/armored_glass;Thickness of armored glass increased by %s mm.
modification/back_armor;Thickness of rear armor plate increased by %s mm.
modification/hp_105;Engine
modification/hp_105/desc;Rebuilding and tuning of the engine, replacement of worn engine with a new one.
modification/hp_105_jet;Engine
modification/hp_105_jet/desc;Replacement of worn engine with a new one.
modification/cd_98;Wings repair
modification/cd_98/desc;Replacement of damaged elements of wing skin, removal of openings, and surface finish to reduce air drag.
modification/CdMin_Fuse;Fuselage repair
modification/CdMin_Fuse/desc;Replacement of damaged elements of fuselage skinning, removal of openings, and surface finish to reduce air drag.
modification/f_4c_CdMin_Fuse;Fuselage repair
modification/f_4c_CdMin_Fuse/desc;Replacement of damaged elements of fuselage skinning, removal of openings, and surface finish to reduce air drag.
modification/Cd_Varnish;Varnish
modification/Cd_Varnish/desc;Varnish of wooden surface to reduce air drag.
modification/new_radiator;Radiator
modification/new_radiator/desc;Cleaning of radiator and cooling system makes engine cooling more effective.
modification/new_compressor;Compressor
modification/new_compressor/desc;Checking and tweaking of compressor provides maximum engine power.
modification/new_compressor_mi_4;Compressor
modification/new_compressor_mi_4/desc;Checking and tweaking of compressor provides maximum engine power.
modification/new_compressor_jet;Compressor
modification/new_compressor_jet/desc;Checking, tweaking and regular maintaining of compressor provides maximum engine power.
modification/new_compressor_heli;Compressor
modification/new_compressor_heli/desc;Checking, tweaking and regular maintaining of compressor provides maximum engine power.
modification/heli_counterMeasures;IRCM
modification/heli_counterMeasures/desc;Optoelectronic station for protection against missiles with infrared seeker of various types.
modification/a_129_cbt_counterMeasures;IRCM
modification/a_129_cbt_counterMeasures/desc;Optoelectronic station for protection against missiles with infrared seeker of various types.
modification/ah_1z_heli_counterMeasures;IRCM
modification/ah_1z_heli_counterMeasures/desc;Optoelectronic station for protection against missiles with infrared seeker of various types.
modification/new_engine_injection;Engine injection
modification/new_engine_injection/desc;Tweaking of engine injection elements makes engine throttle more efficient.
modification/new_engine_throttle;Engine throttle
modification/new_engine_throttle/desc;Tuning of throttle. Regular maintenance and replacement of engine throttle elements increases engine's afterburning performance.
modification/new_cover;Cover
modification/new_cover/desc;Regular maintaining of cover and replacement of damaged cover parts increases overall plane's durability and flight performance, due to weight reduction.
modification/tis_ma_new_cover;Cover
modification/tis_ma_new_cover/desc;Regular maintaining of cover and replacement of damaged cover parts increases overall plane's durability and flight performance, due to weight reduction.
modification/new_heli_cover;Cover
modification/new_heli_cover/desc;Regular maintaining of cover and replacement of damaged cover parts increases overall durability and flight performance, due to weight reduction.
modification/structure_str;Airframe
modification/structure_str/desc;Replacement of damaged airframe elements increases overall plane's durability and flight performance due to weight reduction. For some planes it means that you get a new plane with undamaged airframe.
modification/f_4c_structure_str;Airframe
modification/f_4c_structure_str/desc;Replacement of damaged airframe elements increases overall plane's durability and flight performance due to weight reduction. For some planes it means that you get a new plane with undamaged airframe.
modification/tis_ma_structure_str;Airframe
modification/tis_ma_structure_str/desc;Replacement of damaged airframe elements increases overall plane's durability and flight performance due to weight reduction. For some planes it means that you get a new plane with undamaged airframe.
modification/hispano_mk_2_narrow_chamber_new_gun;Hispano Mk. II (1942)
modification/hispano_mk_2_narrow_chamber_new_gun/desc;There were some technological issues when the Hispano cannon was converted to belt feed. Among them was the fact that the chamber width was 1/16 inch too large, which allowed backflow gases to enter the barrel and jam the breechlock. Reducing the size of the chamber width helped solve the problem and lessened the amount of weapon failures.
modification/hispano_mk_2_1943_new_gun;Hispano Mk. II (1943)
modification/hispano_mk_2_1943_new_gun/desc;The 1943 modification of the Hispano Mk. II saw the replacement of graphite lubricant with fluid lubrication. This increased the gun's reliability beyond that of the 1942 modification of the Hispano Mk. II.
modification/_new_gun;%s mm MG maintainance
modification/_new_gun/desc;Replacing the %s mm machine guns' worn barrels and striking mechanism increases the fire density and decreases the chance of the gun jamming from overheating.
modification/_new_gun/cannon;%s mm cannon maintainance
modification/_new_gun/cannon/desc;Replacing the %s mm cannons' worn barrels and striking mechanism increases the fire density and decreases the chance of the gun jamming from overheating.
modification/_turret_new_gun;%s mm turret MG maintainance
modification/_turret_new_gun/desc;Replacing the turrets' %s mm machine guns' worn barrels and striking mechanism increases the fire density and decreases the chance of the gun jamming from overheating.
modification/_turret_new_gun/cannon;%s mm turret cannon maintainance
modification/_turret_new_gun/cannon/desc;Replacing the turrets' %s mm cannons' worn barrels and striking mechanism increases the fire density and decreases the chance of the gun jamming from overheating.
modification/_belt_pack;%s mm ammo belts
modification/_belt_pack/desc;New %s mm ammunition belts for the aircraft's %s guns.
modification/_belt_pack/short;%s mm ammo belts
modification/_turret_belt_pack;%s mm ammo belts (turret)
modification/_turret_belt_pack/desc;New %s mm ammunition belts for the aircraft's %s turrets.
modification/_turret_belt_pack/short;%s mm ammo belts (turret)
modification/_tank_gun_pack;%s mm gun
modification/_tank_minigun_pack;%s mm machine gun
modification/_rockets;Rockets
modification/_missiles;Missiles
modification/_smoke_screen;Smoke screen
modification/_flares;Flares
modification/countermeasures_belt_pack_unchecked;Flares/Chaff
modification/countermeasures_belt_pack_unchecked/desc;Set of сountermeasures
modification/countermeasures_launcher_chaff_priority_unchecked;Flares
modification/countermeasures_launcher_flare_priority_unchecked;Flares
modification/countermeasures_launcher_flare_only_unchecked;Flares
modification/countermeasures_launcher_chaff_only_unchecked;Flares
modification/_countermeasures;Сountermeasures
modification/countermeasures_launcher_chaff_priority;Flares
modification/countermeasures_launcher_flare_priority;Flares
modification/countermeasures_launcher_flare_only;Flares
modification/ountermeasures_launcher_chaff_only;Flares
modification/countermeasures_belt_pack;Flares/Chaff
modification/countermeasures_belt_pack/desc;Set of сountermeasures
modification/uk_ltc_bol;Flares/Chaff BOL
modification/uk_ltc_bol/desc;Allows the installation of a Flares/Chaff BOL pod
modification/swd_ltc_bol;Flares/Chaff
modification/swd_ltc_bol/desc;Allows the installation of a Flares/Chaff BOL pod
modification/chaff_pods;Chaff
modification/chaff_pods/desc;Chaff countermeasures
modification/fsbc_mk1;FSBC Mk. 1
modification/fsbc_mk1/desc;Allows installation of 100 lb bombs.
modification/fsbc_mk5;FSBC Mk. 5
modification/fsbc_mk5/desc;Allows installation of 250 lb bombs.
modification/fmbc_mk1;FMBC Mk. 1
modification/fmbc_mk1/desc;Allows installation of 500 lb bombs.
modification/flbc_mk1;FLBC Mk. 1
modification/flbc_mk1/desc;Allows installation of additional 1000 lb bombs.
modification/flbc_mk3;FLBC Mk. 3
modification/an_mk1/desc;Allows installation of 1600 lb bombs.
modification/an_mk1;AN-Mk. 1
modification/flbc_mk3/desc;Allows installation of additional 2000 lb bombs.
modification/frc_mk5;FRC Mk. 5
modification/frc_mk5/desc;Allows installation of HVAR unguided rockets.
modification/frc_mk2;FRC Mk. 2
modification/frc_mk2/desc;Allows installation of HVAR unguided rockets.
modification/ar_rocket;AR
modification/ar_rocket/desc;Allows installation of AR unguided rockets.
modification/mk41_mod;Mk. 41
modification/mk41_mod/desc;Allows installation of 100 lb bombs.
modification/ju-88_4xSC250;SC 250
modification/ju-88_4xSC250/desc;Allows installation of 250 kg bombs
modification/ju-88_2xSC500;SC 500
modification/ju-88_2xSC500/desc;Allows installation of 500 kg bombs
modification/ju-88_etc1000;SC 1000
modification/ju-88_etc1000/desc;Allows installation of 1000 kg bomb
modification/ju-88_itc50;SC 50
modification/ju-88_itc50/desc;Allows installation of additional 50 kg bombs
modification/etc1800;SC 1800
modification/etc1800/desc;Allows installation of 1800 kg bombs
modification/etc2500;SC 2500
modification/etc2500/desc;Allows installation of 2500 kg bomb
modification/ju_88_SC250;SC 250
modification/ju_88_SC250/desc;Allows installation of 250 kg bombs
modification/ju_88_SC500;SC 500
modification/ju_88_SC500/desc;Allows installation of 500 kg bombs
modification/ju_88_SC1000;SC 1000
modification/ju_88_SC1000/desc;Allows installation of 1000 kg bomb
modification/ju_88_SC1800;SC 1800
modification/ju_88_SC1800/desc;Allows installation of 1800 kg bombs
modification/fx1400;FX 1400
modification/fx1400/desc;Allows installation of radio-guided glide bombs PC 1400 X.
modification/sb-2_der-25;Der-33
modification/sb-2_der-25/desc;Allows installation of 250 kg bombs
modification/ro_82_mod;RO-82
modification/ro_82_mod/desc;Allows installation of RS-82 unguided rockets.
modification/ros_132_mod;ROS-132
modification/ros_132_mod/desc;Allows installation of ROS-132 unguided rockets.
modification/ro_132_mod;RO-132
modification/ro_132_mod/desc;Allows installation of RS-132 unguided rockets.
modification/jp_rocket_type3_9kg;Type 3 No.1 Mod.28 Mk. 1 rockets
modification/jp_rocket_type3_9kg/desc;Allows installation of Type 3 No.1 Mod.28 Mk. 1 unguided rockets.
modification/jp_rocket_type3_13kg;Type 5 No.1 Mod.9 rockets
modification/jp_rocket_type3_13kg/desc;Allows installation of Type 5 No.1 Mod.9 unguided rockets.
modification/jp_rocket_type3_66kg;Type 3 No.6 Mod.27 Mk. 1 rockets
modification/jp_rocket_type3_66kg/desc;Allows installation of Type 3 No.6 Mod.27 Mk. 1 unguided rockets.
modification/jp_rocket_type3_84kg;Type 5 No.6 Mod.9 rockets
modification/jp_rocket_type3_84kg/desc;Allows installation of Type 5 No.6 Mod.9 unguided rockets.
modification/n1k_5in_mod15;Type 3 No.1 Mod.28 Mk. 1 rockets
modification/n1k_5in_mod15/desc;Allows installation of Type 3 No.1 Mod.28 Mk. 1 unguided rockets.
modification/n1k_7in_mod20;7 in (mod20)
modification/n1k_7in_mod20/desc;Allows installation of 60 kg bombs
modification/n1k_12in_mod30;12 in (mod30)
modification/n1k_12in_mod30/desc;Allows installation of 250 kg bombs
modification/n1k_14in_mod35;14 in (mod35)
modification/n1k_14in_mod35/desc;Allows installation of 500 kg bombs
modification/spread_change;%s to weapon spread at 500 m distance
modification/overheat_change;%s to mean time between failures
modification/overheadCooldown_change;%s to cooling time for arcade afterburning
modification/armor_change;%s to overall structural strength
modification/cutProbability_change;%s to overall construction strength
modification/fmbc_mk2/desc;Allows installation of 500 lb bombs.
modification/fmbc_mk2;FMBC Mk. 1
modification/flbc_mk2/desc;Allows installation of additional 1000 lb bombs.
modification/flbc_mk2;FLBC Mk. 1
modification/halker_sbc;HSBC Mk. 2
modification/halker_sbc/desc;Allows installation of 250 lb bombs.
modification/halker_mbc;HMBC Mk. 2
modification/halker_mbc/desc;Allows installation of 500 lb bombs.
modification/halker_lbc;HLBC Mk. 2
modification/halker_lbc/desc;Allows installation of 1000 lb bombs.
modification/halker_rc;HRC Mk. 8
modification/halker_rc/desc;Allows installation of RP-3 / AP unguided rockets.
modification/halker_rc_mk2;HRC Mk. 9
modification/halker_rc_mk2/desc;Allows installation of RP-3 / AP Mk. II unguided rockets.
modification/gloster_src;GRC Mk. 7
modification/gloster_src/desc;Allows installation of HVAR unguided rockets.
modification/triplex_rp;Triplex R.P.
modification/triplex_rp/desc;Allows installation of Triplex R.P. unguided rockets.
modification/uncle_tom;Uncle Tom
modification/uncle_tom/desc;Allows installation of Uncle Tom unguided rockets.
modification/red_angel;Red Angel
modification/red_angel/desc;Allows installation of Red Angel unguided rockets.
modification/gloster_rc;GRC Mk. 8
modification/gloster_rc/desc;Allows installation of RP-3 / AP Mk. I unguided rockets.
modification/gloster_rc_mk2;HRC Mk. 9
modification/gloster_rc_mk2/desc;Allows installation of RP-3 / AP Mk. II unguided rockets.
modification/gloster_rc_add;GRC Mk. 9
modification/gloster_rc_add/desc;Allows installation of additional RP-3 / AP unguided rockets.
modification/gloster_lbc;GLBC Mk. 3
modification/gloster_lbc/desc;Allows installation of 1000 lb bombs.
modification/etc50_4_mod;SC 50
modification/etc50_4_mod/desc;Allows installation of 50 kg bombs.
modification/etc250_2_mod;SC 250
modification/etc250_2_mod/desc;Allows installation of 250 kg bombs.
modification/su_25_x38ml;Kh-38ML
modification/su_25_x38ml/desc;Allows the installation of Kh-38ML guided missiles.
modification/su_25_x38mt;Kh-38MT
modification/su_25_x38mt/desc;Allows the installation of Kh-38MT guided missiles.
modification/su_25_x29te/desc;Allows the installation of Kh-29TE guided missiles.
modification/su_25_x29te;Kh-29TE
modification/su_27sm_x29td/desc;Allows the installation of Kh-29TD guided missiles.
modification/su_27sm_x29td;Kh-29TD
modification/mig_27_x29t/desc;Allows the installation of Kh-29T guided missiles.
modification/mig_27_x29t;Kh-29T
modification/su_fab_500_kab_500s/desc;Allows for the installation of FAB-500 bombs and KAB-500S-È GNSS-guided bombs.
modification/su_fab_500_kab_500s;FAB-500 / KAB-500S-È
modification/su_fab_500_upab_500b/desc;Allows the installation of FAB-500M-62 and FAB-500Š bombs or UPAB-500B guided bombs.
modification/su_fab_500_upab_500b;FAB-500M / Š / UPAB-500B
modification/su_fab_1500_upab_1500/desc;Allows the installation of FAB-1500M-46 bombs and UPAB-1500B guided bombs.
modification/su_fab_1500_upab_1500;FAB-1500M-46 / UPAB-1500B
modification/upab_500b/desc;Allows the installation of UPAB-500B guided bombs.
modification/upab_500b;UPAB-500B
modification/upab_1500/desc;Allows the installation of UPAB-1500 guided bombs.
modification/upab_1500;UPAB-1500B
modification/su_fab_3000_umpk_3000/desc;Allows the installation of FAB-3000 bombs or FAB-3000M-54 (Unificzirovannyj Modul' Planirovaniâ i Korryekczii) guided bombs.
modification/su_fab_3000_umpk_3000;FAB-3000M-54 (UMPK)
modification/su_24m2_fab_500_kab_500s/desc;Allows for the installation of FAB-500 bombs and KAB-500S-È GNSS-guided bombs.
modification/su_24m2_fab_500_kab_500s;FAB-500 / KAB-500S-È
modification/cn_ts_250/desc;Allows the installation of TS250 guided bombs.
modification/cn_ts_250;TS250
modification/cn_kab_laser/desc;Allows the installation of TS250 laser-guided bombs.
modification/cn_kab_laser;TS250
modification/cn_ls_500j/desc;Allows the installation of LS500J guided bombs.
modification/cn_ls_500j;LS500J
modification/cn_ls_1000j/desc;Allows the installation of LS1000J guided bombs.
modification/cn_ls_1000j;LS1000J
modification/mig_27_x29t/desc;Allows installation of Kh-29T guided missiles.
modification/mig_27_kab_500/desc;Allows the installation of guided KAB-500Kr bombs.
modification/mig_27_kab_500;KAB-500Kr
modification/mig_27_kab_500l/desc;Allows the installation of laser guided KAB-500L bombs.
modification/mig_27_kab_500l;KAB-500L
modification/su_kab_500lg/desc;Allows the installation of laser guided KAB-500LG bombs.
modification/su_kab_500lg;KAB-500LG
modification/su_kab_laser/desc;Allows the installation of laser guided KAB-250LG, KAB-500LG, and KAB-1500LG guided bombs.
modification/su_kab_laser;KAB-250LG / 500LG / 1500LG
modification/su_kab_tv/desc;Allows the installation of guided KAB-500Kr and KAB-1500Kr guided bombs.
modification/su_kab_tv;KAB-500Kr / 1500Kr
modification/su_27_kab_1500/desc;Allows the installation of guided KAB-1500Kr bombs.
modification/su_27_kab_1500;KAB-1500Kr
modification/su_kab_1500l/desc;Allows the installation of guided KAB-1500L bombs.
modification/su_kab_1500l;KAB-1500L
modification/us_agm_62/desc;Allows the installation of Guided Weapon, MK 1 MOD 0 Walleye I or Guided Weapon, MK 3 MOD 0 Walleye I ER guided bombs.
modification/us_agm_62;Guided Weapon, MK 1 MOD 0 / 3 MOD 0
modification/us_agm_62_2_erdl/desc;Allows the installation of Guided Weapon, MK 23 MOD 0 Walleye II ERDL guided bombs.
modification/us_agm_62_2_erdl;Guided Weapon, MK 23 MOD 0
modification/us_gbu_15v1/desc;Allows the installation of GBU-15(V)1/B guided bombs.
modification/us_gbu_15v1;GBU-15(V)1/B
modification/us_gbu_8_15/desc;Allows the installation of GBU-8/B and GBU-15(V)1/B guided bombs.
modification/us_gbu_8_15;GBU-8/B / 15(V)1/B
modification/jp_gbu38_jdam/desc;Allows the installation of GBU-38 JDAM guided bombs.
modification/jp_gbu38_jdam;GBU-38
modification/us_mk82_gbu39/desc;Allows the installation of Mk 82 Mod 0 bombs and GBU-39/B guided bombs.
modification/us_mk82_gbu39;Mk 82 Mod 0 / GBU-39/B
modification/us_500lb_mk82_gbu38_jdam/desc;Allows the installation of 500 lb Mk 82 Mod 0 and GBU-38 JDAM GNSS-guided bombs.
modification/us_500lb_mk82_gbu38_jdam;Mk 82 Mod 0 / GBU-38
modification/us_500lb_mk82_gbu54b/desc;Allows the installation of GBU-54(V)1/B guided bombs.
modification/us_500lb_mk82_gbu54b;GBU-54(V)1/B
modification/us_gbu55b/desc;Allows the installation of GBU-55(V)1/B LJDAM guided bombs.
modification/us_gbu55b;GBU-55(V)1/B
modification/gr_assta_3_0_gbu54b/desc;Allows the installation of GBU-54(V)1/B guided bombs.
modification/gr_assta_3_0_gbu54b;GBU-54(V)1/B
modification/us_500lb_mk82_ls_6_250/desc;Allows for the installation of Mk 82 Mod 0 bombs and 250 kg LS6 GNSS-guided bombs.
modification/us_500lb_mk82_ls_6_250;Mk 82 Mod 0 / LS6
modification/us_1000lb_mk83_ls_6_500/desc;Allows for the installation of Mk 83 Mod 0 bombs and 500 kg LS6 GNSS-guided bombs.
modification/us_1000lb_mk83_ls_6_500;Mk 83 Mod 0 / LS6
modification/us_1000lb_mk83_gbu31_jdam/desc;Allows the installation of 1000 lb Mk 83 Mod 0 and GBU-31(V)1/B JDAM guided bombs.
modification/us_1000lb_mk83_gbu31_jdam;Mk 83 Mod 0 / GBU-31(V)1/B
modification/us_2000lb_mk84_gbu31_jdam/desc;Allows the installation of 2000 lb Mk 84 Mod 0 and GBU-31(V)1/B JDAM guided bombs.
modification/us_2000lb_mk84_gbu31_jdam;Mk 84 Mod 0 / GBU-31(V)1/B
modification/us_gbu_31/desc;Allows the installation of GBU-31(V)1/B guided bombs.
modification/us_gbu_31;GBU-31(V)1/B
modification/us_gbu_32/desc;Allows the installation of GBU-32(V)1/B guided bombs.
modification/us_gbu_32;GBU-32(V)1/B
modification/us_gbu_32_31/desc;Allows the installation of GBU-31(V)2/B and GBU-32(V)2/B guided bombs.
modification/us_gbu_32_31;GBU-31(V)2/B / 32(V)2/B
modification/fr_bgl400/desc;Allows the installation of BGL-400 guided bombs.
modification/fr_bgl400;BGL-400
modification/fr_bgl400_gbu_48/desc;Allows the installation of BGL-400 and GBU-48(V)1/B guided bombs.
modification/fr_bgl400_gbu_48;BGL-400 / GBU-48(V)1/B
modification/fr_bgl1000/desc;Allows the installation of BGL-1000 guided bombs.
modification/fr_bgl1000;BGL-1000
modification/fr_aj_168/desc;Allows the installation of AJ.168 guided missiles..
modification/fr_aj_168;AJ.168
modification/fr_pgm_500/desc;Allows the installation of PGM 500 guided bombs.
modification/fr_pgm_500;PGM 500
modification/fr_pgm_2000/desc;Allows the installation of PGM 2000 guided bombs.
modification/fr_pgm_2000;PGM 2000
modification/fr_aasm_250_sbu_38/desc;Allows the installation of AASM 250 (SBU 38) guided bombs.
modification/fr_aasm_250_sbu_38;AASM 250 (SBU 38)
modification/fr_aasm_250_sbu_64/desc;Allows the installation of AASM 250 (SBU 64) guided bombs.
modification/fr_aasm_250_sbu_64;AASM 250 (SBU 64)
modification/fr_aasm_250_sbu_54/desc;Allows the installation of AASM 250 (SBU 54) guided bombs.
modification/fr_aasm_250_sbu_54;AASM 250 (SBU 54)
modification/uk_mk_13_18/desc;Allows the installation of Mk. 13/18 guided bombs.
modification/uk_mk_13_18;Mk. 13/18
modification/us_gbu_12/desc;Allows the installation of GBU-12/B guided bombs.
modification/us_gbu_12;GBU-12/B
modification/us_gbu_12_22/desc;Allows the installation of GBU-12/B and GBU-22/B guided bombs.
modification/us_gbu_12_22;GBU-12/B / 22/B
modification/us_gbu_laser/desc;Allows the installation of GBU-10/B, GBU-16/B, and GBU-24E/B laser-guided bombs.
modification/us_gbu_laser;GBU-10/B / 16/B / 24E/B
modification/us_gbu_12_49/desc;Allows the installation of guided bombs GBU-12/b and GBU-49(V)1/B guided bombs.
