<ID|readonly|noverify>;<English>
germ_leopard_2a5_pso_2;MBT

germ_leopard_2a7v_shop;KPz Leopard 2 A7V
germ_leopard_2a7v_0;"<color=#81c3fc>Krauss-Maffei Wegmann</color>
Kampfpanzer Leopard 2 A7V"
germ_leopard_2a7v_1;Leopard 2 A7
germ_leopard_2a7v_2;MBT

germ_leopard_2pl_shop;⋠ KPz Leopard 2 A4 PL (AMAP)
germ_leopard_2pl_0;"<color=#81c3fc>Krauss-Maffei Wegmann <color=@commonTextColor>/</color> Rheinmetall Landsysteme</color>
⋠ Kampfpanzer Leopard 2 A4 PL
<color=#adadad>(Advanced Modular Armor Protection)</color>"
germ_leopard_2pl_1;⋠ Leopard 2
germ_leopard_2pl_2;MBT

germ_leopard_2a5_yt_cup_2019_shop;␙ KPz Leopard 2 A5
germ_leopard_2a5_yt_cup_2019_0;"<color=#81c3fc>Krauss-Maffei Wegmann</color>
␙ Kampfpanzer Leopard 2 A5"
germ_leopard_2a5_yt_cup_2019_1;␙ Leopard 2
germ_leopard_2a5_yt_cup_2019_2;MBT

germ_9a33bm3_shop;◊ 9A33BM2
germ_9a33bm3_0;"<color=#81c3fc>Naučno-isslyedovatyel'skij èlyektromyekhaničyeskij institut</color>
◊ Boyevaâ mašina 9A33BM2 ""Osa-AK"""
germ_9a33bm3_1;◊ 9A33BM2
germ_9a33bm3_2;SPAA

germ_9a35_m_shop;◊ 9A35M
germ_9a35_m_0;"◊ BM 9A35M ""Strela-10M"""
germ_9a35_m_1;◊ 9A35
germ_9a35_m_2;◊ SPAAM

germ_boxer_swatrinf_shop;sWaTrgInf
germ_boxer_swatrinf_0;"<color=#81c3fc>ARTEC <color=@commonTextColor>+</color> Rheinmetall Landsysteme Boxer Combat Reconnaissance Vehicle</color>
schwerer Waffenträger Infanterie"
germ_boxer_swatrinf_1;sWaTrgInf
germ_boxer_swatrinf_2;IFV

germ_boxer_3105_shop;Boxer (Cockerill 3105)
germ_boxer_3105_0;"<color=#81c3fc>ARTEC Boxer</color>
<color=#adadad>(Cockerill 3105)</color>"
germ_boxer_3105_1;Boxer (Cockerill 3105)
germ_boxer_3105_2;Light Tank

germ_vilkas_shop;Vilkas
germ_vilkas_0;"<color=#81c3fc>ARTEC Boxer Infantry Combat Vehicle Samson</color>
Pėstininkų kovos mašina Vilkas"
germ_vilkas_1;Vilkas
germ_vilkas_2;Light Tank

//GERMANY GROUND VEHICLES - VEHICLE/FAMILY START: RANK 8
germ_flarakrad_shop;FlaRakRad 1 Roland
germ_flarakrad_0;"<color=#81c3fc>Rheinmetall MAN Military Vehicles</color>
Flugabwehrraketenradwagen 1 Roland auf Lkw 15t mil gl Kat 1 A1"
germ_flarakrad_1;FlaRakRad 1 Roland
germ_flarakrad_2;SPAAM

germ_iris_slm_fcs_shop;LV IRIS-T SLM (Radarfahrzeug)
germ_iris_slm_fcs_0;"<color=#81c3fc>Diehl Defence</color>
Luftverteidigungssystem IRIS-T SLM auf Lkw 15t mil gl Kat 1 A1.1
<color=#adadad>(Radarfahrzeug)</color>"
germ_iris_slm_fcs_1;LV IRIS-T SLM (Radarfahrzeug)
germ_iris_slm_fcs_2;Radar

germ_iris_slm_launcher_shop;LV IRIS-T SLM (Startfahrzeug)
germ_iris_slm_launcher_0;"<color=#81c3fc>Diehl Defence</color>
Luftverteidigungssystem IRIS-T SLM auf Lkw 15t mil gl Kat 1 A1.1
<color=#adadad>(Startfahrzeug)</color>"
germ_iris_slm_launcher_1;LV IRIS-T SLM (Startfahrzeug)
germ_iris_slm_launcher_2;SPAAM

//GERMANY COASTAL FLEET - VEHICLE/FAMILY START: RANK 1
germ_kanonenboot_k4_lorelei_shop;K 4
germ_kanonenboot_k4_lorelei_0;"<color=#81c3fc>Société Anonyme John Cockerill à Seraing (Belgique), Chantier Naval de
Hoboken <color=@commonTextColor>/</color> N.V. Dok en Werf Maatschappij Wilton-Fijenoord, Bau-Nr. 686</color>
<color=#fffa62>Kanonenboot</color>
<color=#919191>Lorelei</color>
K 4
<color=#adadad>(1943)</color>"
germ_kanonenboot_k4_lorelei_1;K 4
germ_kanonenboot_k4_lorelei_2;Gunboat

//GERMANY COASTAL FLEET - VEHICLE/FAMILY START: RANK 2
germ_s30_s61_shop;S 61
germ_s30_s61_0;"<color=#81c3fc>Fr. Lürssen Werft, Bau-Nr. 12854</color>
<color=#fffa62>Schnellboot (S 54-61)</color>
S 61"
germ_s30_s61_1;S 61
germ_s30_s61_2;Fast Boat

//GERMANY COASTAL FLEET - VEHICLE/FAMILY START: RANK 3

//GERMANY COASTAL FLEET - VEHICLE/FAMILY START: RANK 4
germ_schutze_class_shop;Schütze (M 1062)
germ_schutze_class_0;"<color=#81c3fc>Abeking & Rasmussen</color>
<color=#fffa62>schnelles Minensuchboot Schütze-Klasse <color=@commonTextColor>|</color> Typ 340</color>
Schütze (M 1062)"
germ_schutze_class_1;Schütze (M 1062)
germ_schutze_class_2;Minesweeper

//GERMANY COASTAL FLEET - VEHICLE/FAMILY START: RANK 5
germ_pr1331_shop;Parchim (242)
germ_pr1331_0;"<color=#81c3fc>Peene-Werft</color>
<color=#fffa62>U-Boot-Abwehrschiff Projekt 133.1</color>
Parchim (242)"
germ_pr1331_1;Parchim (242)
germ_pr1331_2;Minesweeper

//GERMANY BLUEWATER FLEET - VEHICLE/FAMILY START: RANK 1

//GERMANY BLUEWATER FLEET - VEHICLE/FAMILY START: RANK 2
germ_destroyer_fletcher_zerstorer4_shop;Z 4 (D 178)
germ_destroyer_fletcher_zerstorer4_0;"<color=#81c3fc>Consolidated Steel Corporation</color>
<color=#fffa62>Zerstörer 1-Klasse <color=@commonTextColor>|</color> Typ 119</color>
Z 4 (D 178)"
germ_destroyer_fletcher_zerstorer4_1;Z 4
germ_destroyer_fletcher_zerstorer4_2;Destroyer

//GERMANY BLUEWATER FLEET - VEHICLE/FAMILY START: RANK 3
germ_destroyer_class1942_z51_shop;Z 51
germ_destroyer_class1942_z51_0;"<color=#81c3fc>Deutsche Schiff- und Maschinenbau A.G. ""Weser""</color>
<color=#fffa62>Zerstörer Typ 1942</color>
Z 51"
germ_destroyer_class1942_z51_1;Z 51
germ_destroyer_class1942_z51_2;Destroyer

germ_destroyer_class1944_z52_shop;Z 52
germ_destroyer_class1944_z52_0;"<color=#81c3fc>Deutsche Schiff- und Maschinenbau A.G. ""Weser""</color>
<color=#fffa62>Zerstörer Typ 1944</color>
Z 52"
germ_destroyer_class1944_z52_1;Z 52
germ_destroyer_class1944_z52_2;Destroyer

//GERMANY BLUEWATER FLEET - VEHICLE/FAMILY START: RANK 4
germ_destroyer_lutjens_class_lutjens_shop;Lütjens (D 185)
germ_destroyer_lutjens_class_lutjens_0;"<color=#81c3fc>Bath Iron Works</color>
<color=#fffa62>Zerstörer Lütjens-Klasse <color=@commonTextColor>|</color> Typ 103</color>
Lütjens (D 185)"
germ_destroyer_lutjens_class_lutjens_1;Lütjens
germ_destroyer_lutjens_class_lutjens_2;Destroyer

germ_cruiser_admiral_graf_spee_shop;Admiral Graf Spee
germ_cruiser_admiral_graf_spee_0;"<color=#81c3fc>Kriegsmarinewerft Wilhelmshaven, Bau-Nr. 125 <color=@commonTextColor>/</color> Deutsche Werke Kiel</color>
<color=#fffa62>Panzerschiff Deutschland-Klasse</color>
<color=#919191>Panzerschiff C <color=@commonTextColor>|</color> Ersatz Braunschweig</color>
Admiral Graf Spee
<color=#adadad>(1938)</color>"
germ_cruiser_admiral_graf_spee_1;Admiral Graf Spee
germ_cruiser_admiral_graf_spee_2;Armored Ship

germ_cruiser_admiral_scheer_shop;Admiral Scheer
germ_cruiser_admiral_scheer_0;"<color=#81c3fc>Reichsmarinewerft Wilhelmshaven, Bau-Nr. 123 <color=@commonTextColor>/</color> Marinehafen Kaseburg</color>
<color=#fffa62>Panzerschiff Deutschland-Klasse</color>
<color=#919191>Panzerschiff B <color=@commonTextColor>|</color> Ersatz Lothringen</color>
Admiral Scheer
<color=#adadad>(1943)</color>"
germ_cruiser_admiral_scheer_1;Admiral Scheer
germ_cruiser_admiral_scheer_2;Armored Ship

//GERMANY BLUEWATER FLEET - VEHICLE/FAMILY START: RANK 5
germ_battleship_konig_shop;SMS König
germ_battleship_konig_0;"<color=#81c3fc>Kaiserliche Werft Wilhelmshaven, Bau-Nr. 33</color>
<color=#fffa62>Linienschiff König-Klasse</color>
<color=#919191>Linienschiff S</color>
SMS König
<color=#adadad>(1917)</color>"
germ_battleship_konig_1;SMS König
germ_battleship_konig_2;Battleship

//GERMANY BLUEWATER FLEET - VEHICLE/FAMILY START: RANK 6
germ_battlecruiser_ersatz_yorck_shop;Ersatz Yorck
germ_battlecruiser_ersatz_yorck_0;"<color=#81c3fc>Stettiner Maschinenbau Actien-Gesellschaft Vulcan, Bau-Nr. 35</color>
<color=#fffa62>großer Kreuzer Ersatz Yorck-Klasse</color>
Ersatz Yorck"
germ_battlecruiser_ersatz_yorck_1;Ersatz Yorck
germ_battlecruiser_ersatz_yorck_2;Battlecruiser

germ_battleship_scharnhorst_shop;Scharnhorst
germ_battleship_scharnhorst_0;"<color=#81c3fc>Kriegsmarinewerft Wilhelmshaven, Bau-Nr. 125</color>
<color=#fffa62>Schlachtschiff Scharnhorst-Klasse</color>
<color=#919191>Schlachtschiff D <color=@commonTextColor>|</color> Ersatz Elsaß</color>
Scharnhorst
<color=#adadad>(1943)</color>"
germ_battleship_scharnhorst_1;Scharnhorst
germ_battleship_scharnhorst_2;Battlecruiser

germ_battleship_gneisenau_380mm_shop;Gneisenau
germ_battleship_gneisenau_380mm_0;"<color=#81c3fc>Deutsche Werke Kiel, Bau-Nr. 235 <color=@commonTextColor>/</color> Deutsche Werke Gotenhafen</color>
<color=#fffa62>Schlachtschiff Scharnhorst-Klasse</color>
<color=#919191>Schlachtschiff E <color=@commonTextColor>|</color> Ersatz Hessen</color>
Gneisenau
<color=#adadad>(1943)</color>"
germ_battleship_gneisenau_380mm_1;Gneisenau
germ_battleship_gneisenau_380mm_2;Battlecruiser

germ_battlecruiser_mackensen_class_shop;Mackensen
germ_battlecruiser_mackensen_class_0;"<color=#81c3fc>Blohm & Voss, Bau-Nr. 240</color>
<color=#fffa62>großer Kreuzer Mackensen-Klasse</color>
<color=#919191>Ersatz Victoria Louise</color>
Mackensen"
germ_battlecruiser_mackensen_class_1;Mackensen
germ_battlecruiser_mackensen_class_2;Battlecruiser

//GERMANY BLUEWATER FLEET - VEHICLE/FAMILY START: RANK 7
germ_battleship_bismarck_shop;Bismarck
germ_battleship_bismarck_0;"<color=#81c3fc>Blohm & Voss, Bau-Nr. 509 <color=@commonTextColor>/</color> Seebahnhof Pier</color>
<color=#fffa62>Schlachtschiff Bismarck-Klasse</color>
<color=#919191>Schlachtschiff F <color=@commonTextColor>|</color> Ersatz Hannover</color>
Bismarck
<color=#adadad>(1941)</color>"
germ_battleship_bismarck_1;Bismarck
germ_battleship_bismarck_2;Battleship

//USSR AIRCRAFT - VEHICLE/FAMILY START: RANK 1
ar_2_shop;Ar-2
ar_2_0;"<color=#81c3fc>Czyentral'nyj aèrogidrodinamičyeskij institut imyeni profyessora N. Ye. Žukovskogo</color>
Samolyot Ar-2"
ar_2_1;Ar-2
ar_2_2;Ar-2

kor_1_shop;Bye-2
kor_1_0;"<color=#81c3fc>Czyentral'noye konstruktorskoye bûro morskogo samolëtostroyeniâ</color>
Samolyot Bye-2"
kor_1_1;Bye-2
kor_1_2;Bye-2

kor_2_shop;Bye-4
kor_2_0;"<color=#81c3fc>Czyentral'noye konstruktorskoye bûro morskogo samolëtostroyeniâ</color>
Samolyot Bye-4"
kor_2_1;Bye-4
kor_2_2;Bye-4

db_lk_shop;DB-LK
db_lk_0;"<color=#81c3fc>Czyentral'nyj aèrogidrodinamičyeskij institut imyeni profyessora N. Ye. Žukovskogo</color>
Samolyot DB-LK"
db_lk_1;DB-LK
db_lk_2;DB-LK

//USSR AIRCRAFT - VEHICLE/FAMILY START: RANK 2
yak_1_litvyak_shop;Litvâk's Yak-1
yak_1_litvyak_0;"<color=#81c3fc>Opytno-konstruktorskoye bûro № 115</color>
Samolyot Yak-1
<color=@currencyGoldColor>Lidiâ Vladimirovna Litvâk's</color>"
yak_1_litvyak_1;Yak-1
yak_1_litvyak_2;Yak-1

//USSR AIRCRAFT - VEHICLE/FAMILY START: RANK 3

//USSR AIRCRAFT - VEHICLE/FAMILY START: RANK 4

//USSR AIRCRAFT - VEHICLE/FAMILY START: RANK 5
la_200_toriy_shop;200
la_200_toriy_0;<color=#81c3fc>Opytno-konstruktorskoye bûro № 301 200</color>
la_200_toriy_1;200
la_200_toriy_2;200

la-15_shop;La-15
la-15_0;"<color=#81c3fc>Aviaczionnyj zavod № 21</color>
<color=#5cae63>izd. 52</color>
Samolyot La-15"
la-15_1;La-15
la-15_2;La-15

l_39za_shop;L-39ZA
l_39za_0;"<color=#81c3fc>Aero Vodochody</color>
L-39ZA Albatros"
l_39za_1;L-39ZA
l_39za_2;L-39

la_174_shop;174
la_174_0;<color=#81c3fc>Opytno-konstruktorskoye bûro № 301 174</color>
la_174_1;174
la_174_2;174

//USSR AIRCRAFT - VEHICLE/FAMILY START: RANK 6
yak_130_early_shop;Âk-130
yak_130_early_0;"<color=#81c3fc>Irkutskij aviaczionnyj zavod</color>
Samolyot Âk-130"
yak_130_early_1;Âk-130
yak_130_early_2;Âk-130

su_25t_shop;Su-25T
su_25t_0;"<color=#81c3fc>Ulan-Udènskij aviaczionnyj zavod</color>
<color=#5cae63>izd. T-8M</color>
Su-25T ""Grač"""
su_25t_1;Su-25T
su_25t_2;Su-25

nt_su_25t_shop;Su-25T
nt_su_25t_0;"<color=#81c3fc>Ulan-Udènskij aviaczionnyj zavod</color>
<color=#5cae63>izd. T-8M</color>
Su-25T ""Grač"""
nt_su_25t_1;Su-25T
nt_su_25t_2;Su-25

tu_95m_shop;Tu-95M
tu_95m_0;"<color=#81c3fc>Zavod № 18 im. Vorošilova</color>
<color=#5cae63>izd. VM</color>
Samolyot Tu-95M"
tu_95m_1;Tu-95M
tu_95m_2;Tu-95

nt_tu_95m_shop;Tu-95M
nt_tu_95m_0;"<color=#81c3fc>Zavod № 18 im. Vorošilova</color>
<color=#5cae63>izd. VM</color>
Samolyot Tu-95M"
nt_tu_95m_1;Tu-95M
nt_tu_95m_2;Tu-95

j_22m1a_shop;J-22M1A
j_22m1a_0;"<color=#81c3fc>Avioane Craiova <color=@commonTextColor>+</color> Soko Vazduhoplovna Industrija, RO Vazduhoplovstvo</color>
Avion J-22M1A Orao"
j_22m1a_1;J-22M1A
j_22m1a_2;J-22

//USSR AIRCRAFT - VEHICLE/FAMILY START: RANK 7
mig-21_bis_shop;MiG-21bis
mig-21_bis_0;"<color=#81c3fc>Moskovskij mašinostroityel'nyj zavod im. A. I. Mikoâna</color>
<color=#5cae63>izd. 75</color>
Samolyot MiG-21bis"
mig-21_bis_1;MiG-21bis
mig-21_bis_2;MiG-21

mig-21_bis_event_shop;MiG-21bis
mig-21_bis_event_0;"<color=#81c3fc>Moskovskij mašinostroityel'nyj zavod im. A. I. Mikoâna</color>
<color=#5cae63>izd. 75</color>
Samolyot MiG-21bis"
mig-21_bis_event_1;MiG-21bis
mig-21_bis_event_2;MiG-21

mig_23m_shop;MiG-23M
mig_23m_0;"<color=#5cae63>izd. 23-11M</color>
MiG-23M"
mig_23m_1;MiG-23M
mig_23m_2;MiG-23

mig_23mld_shop;MiG-23MLD
mig_23mld_0;"<color=#81c3fc>Moskovskoye aviaczionnoye proizvodstvyennoye ob""yedinyeniye</color>
<color=#5cae63>izd. 23-18</color>
MiG-23MLD"
mig_23mld_1;MiG-23MLD
mig_23mld_2;MiG-23

nt_mig_23mld_shop;MiG-23MLD
nt_mig_23mld_0;"<color=#81c3fc>Moskovskoye aviaczionnoye proizvodstvyennoye ob""yedinyeniye</color>
<color=#5cae63>izd. 23-18</color>
MiG-23MLD"
nt_mig_23mld_1;MiG-23MLD
nt_mig_23mld_2;MiG-23

mig_23ml_shop;MiG-23ML
mig_23ml_0;"<color=#5cae63>izd. 23-12</color>
MiG-23ML"
mig_23ml_1;MiG-23ML
mig_23ml_2;MiG-23

su_24m_shop;Su-24M2
su_24m_0;"<color=#81c3fc>Kompaniâ «Sukhoj»</color>
<color=#5cae63>izd. T-6M2</color>
Samolyot Su-24M2"
su_24m_1;Su-24M
su_24m_2;Su-24

nt_su_24m_shop;Su-24M2
nt_su_24m_0;"<color=#81c3fc>Kompaniâ «Sukhoj»</color>
<color=#5cae63>izd. T-6M2</color>
Samolyot Su-24M2"
nt_su_24m_1;Su-24M
nt_su_24m_2;Su-24

mig_25pd_shop;MiG-25PD
mig_25pd_0;"<color=#81c3fc>Moskovskij mašinostroityel'nyj zavod «Zyenit»</color>
<color=#5cae63>izd. 84D</color>
Samolyot MiG-25PD"
mig_25pd_1;MiG-25PD
mig_25pd_2;MiG-25

//USSR AIRCRAFT - VEHICLE/FAMILY START: RANK 8
mig_29_9_12_shop;MiG-29 (9-12)
mig_29_9_12_0;"<color=#81c3fc>Moskovskoye aviaczionnoye proizvodstvyennoye ob""yedinyeniye</color>
<color=#5cae63>izd. 9-12</color>
Samolyot MiG-29"
mig_29_9_12_1;MiG-29
mig_29_9_12_2;MiG-29

mig_29m_9_15_shop;MiG-29M
mig_29m_9_15_0;"<color=#81c3fc>Nižyegorodskij gosudarstvyennyj aviaczionnyj zavod «Sokol»</color>
<color=#5cae63>izd. 9-15</color>
Samolyot MiG-29M"
mig_29m_9_15_1;MiG-29M
mig_29m_9_15_2;MiG-29

mig_29kr_9_41r_shop;MiG-29KR
mig_29kr_9_41r_0;"<color=#81c3fc>Moskovskoye aviaczionnoye proizvodstvyennoye ob""yedinyeniye im. P. V.
Dyemyent'yeva</color>
<color=#5cae63>izd. 9-41R</color>
Samolyot MiG-29KR"
mig_29kr_9_41r_1;MiG-29KR
mig_29kr_9_41r_2;MiG-29

su_27_shop;Su-27
su_27_0;"<color=#81c3fc>Kompaniâ «Sukhoj»</color>
<color=#5cae63>izd. T-10S</color>
Samolyot Su-27"
su_27_1;Su-27
su_27_2;Su-27

su_27sm_shop;Su-27SM
su_27sm_0;"<color=#81c3fc>Kompaniâ «Sukhoj»</color>
<color=#5cae63>izd. T-10SM</color>
Samolyot Su-27SM"
su_27sm_1;Su-27SM
su_27sm_2;Su-27

su_30sm_shop;Su-30SM
su_30sm_0;"<color=#81c3fc>Kompaniâ «Sukhoj»</color>
<color=#5cae63>izd. T-10PU</color>
Samolyot Su-30SM"
su_30sm_1;Su-30SM
su_30sm_2;Su-30

su_30sm2_shop;Su-30SM2 (2025)
su_30sm2_0;"<color=#81c3fc>Kompaniâ «Sukhoj»</color>
<color=#5cae63>izd. T-10PU</color>
Samolyot Su-30SM2
<color=#adadad>(2025)</color>"
su_30sm2_1;Su-30SM2
su_30sm2_2;Su-30

su_30mk2v_venezuela_shop;▄ Su-30MK2
su_30mk2v_venezuela_0;"▄ <color=#81c3fc>Kompaniâ «Sukhoj»</color>
Su-30MK2"
su_30mk2v_venezuela_1;▄ Su-30MK2
su_30mk2v_venezuela_2;▄ Su-30

su_34_shop;Su-34NVO
su_34_0;"<color=#81c3fc>Kompaniâ «Sukhoj»</color>
<color=#5cae63>izd. T-10V</color>
Samolyot Su-34NVO"
su_34_1;Su-34NVO
su_34_2;Su-34

su_33_shop;Su-33 (SVP-24-33)
su_33_0;"<color=#81c3fc>Kompaniâ «Sukhoj»</color>
<color=#5cae63>izd. T-10K</color>
Samolyot Su-33
<color=#adadad>(SVP-24-33)</color>"
su_33_1;Su-33
su_33_2;Su-33

//USSR HELICOPTERS - VEHICLE/FAMILY START: RANK 5

//USSR HELICOPTERS - VEHICLE/FAMILY START: RANK 6
mi_35m_shop;Mi-24VM
mi_35m_0;"<color=#81c3fc>Rostovskij vyertolëtnyj proizvodstvyennyj komplyeks «Rostvyertol» imyeni B. N. Slûsarâ</color>
Vyertolyet Mi-24VM</color>"
mi_35m_1;Mi-24VM
mi_35m_2;Mi-24

mi_35m_killstreak_shop;Mi-24VM
mi_35m_killstreak_0;"<color=#81c3fc>Rostovskij vyertolëtnyj proizvodstvyennyj komplyeks «Rostvyertol» imyeni B. N. Slûsarâ</color>
Vyertolyet Mi-24VM</color>"
mi_35m_killstreak_1;Mi-24VM
mi_35m_killstreak_2;Mi-24

mi_35p_shop;Mi-35P
mi_35p_0;"<color=#81c3fc>Moskovskij vyertolëtnyj zavod im. M. L. Milâ <color=@commonTextColor>/</color> Kholding
«Vyertolëty Rossii» <color=@commonTextColor>+</color> Rostovskij vyertolëtnyj proizvodstvyennyj
komplyeks akczionyernoye obŝyestvo «Rostvyertol» im. B. N. Slûsarâ
Mi-35P Transportno-boyevoj Vyertolyet ""Fyeniks""</color>"
mi_35p_1;Mi-35P
mi_35p_2;Mi-35

//USSR HELICOPTERS - VEHICLE/FAMILY START: RANK 7
mi_8amtsh_vn_shop;Mi-8AMTŠ-VN
mi_8amtsh_vn_0;"<color=#81c3fc>Moskovskij vyertolëtnyj zavod im. M. L. Milâ</color>
Vyertolyet Mi-8AMTŠ-VN ""Sapsan"""
mi_8amtsh_vn_1;Mi-8AMTŠ
mi_8amtsh_vn_2;Mi-8

//USSR GROUND VEHICLES - VEHICLE/FAMILY START: RANK 1
ussr_garford_putilov_shop;Garford
ussr_garford_putilov_0;"<color=#81c3fc>Garford Motor Truck Company <color=@commonTextColor>/</color> Putilovskij zavod</color>
Bronirovannyj avtomobil' ""Garford"""
ussr_garford_putilov_1;Garford
ussr_garford_putilov_2;Armored Car

ussr_bt_7_1937_shop;BT-7 (1937)
ussr_bt_7_1937_0;"<color=#5cae63>A-7</color>
BT-7 obr. 1937 g."
ussr_bt_7_1937_1;BT-7
ussr_bt_7_1937_2;Light Tank

ussr_bt_7_1937_race_shop;BT-7
ussr_bt_7_1937_race_0;"<color=#5cae63>A-7</color>
BT-7 obr. 1937 g."
ussr_bt_7_1937_race_1;BT-7
ussr_bt_7_1937_race_2;Light Tank

ussr_t_26_4_shop;T-26-4
ussr_t_26_4_0;"T-26-4"
ussr_t_26_4_1;T-26-4
ussr_t_26_4_2;Light Tank

ussr_t_26_1940_shop;T-26-1
ussr_t_26_1940_0;"<color=#7ce68f>T-26 obr. 1940 g.</color>
T-26-1"
ussr_t_26_1940_1;T-26
ussr_t_26_1940_2;Light Tank

ussr_t_26_1940_1st_GvTBr_shop;T-26-1 (1-â Gv.T.Br.)
ussr_t_26_1940_1st_GvTBr_0;"<color=#7ce68f>T-26 obr. 1940 g.</color>
T-26-1
<color=@currencyGoldColor>1-â Gvardyejskaâ Tankovaâ Brigada</color>"
ussr_t_26_1940_1st_GvTBr_1;T-26
ussr_t_26_1940_1st_GvTBr_2;Light Tank

ussr_t_26E_shop;T-26-1 (Èkran.)
ussr_t_26E_0;"<color=#7ce68f>T-26 obr. 1940 g.</color>
T-26-1
<color=#adadad>(Èkranirovannyj)</color>"
ussr_t_26E_1;T-26 
ussr_t_26E_2;Light Tank

ussr_t_28_1938_shop;T-28 (1936)
ussr_t_28_1938_0;"T-28 obr. 1936 g."
ussr_t_28_1938_1;T-28
ussr_t_28_1938_2;Medium Tank

ussr_t_28_shop;T-28 (1938/39)
ussr_t_28_0;"T-28 obr. 1938/39 gg."
ussr_t_28_1;T-28
ussr_t_28_2;Medium Tank

ussr_t_28E_shop;T-28 (Èkran.)
ussr_t_28E_0;"T-28 obr. 1938/39 gg.
<color=#adadad>(Èkranirovannyj)</color>"
ussr_t_28E_1;T-28
ussr_t_28E_2;Medium Tank

ussr_t_60_1941_shop;T-60 (1942)
ussr_t_60_1941_0;"<color=#5cae63>Ob""yekt 0-60</color>
T-60 obr. 1942 g."
ussr_t_60_1941_1;T-60
ussr_t_60_1941_2;Light Tank

ussr_t_70_1942_shop;T-70
ussr_t_70_1942_0;"<color=#5cae63>Ob""yekt 0-70</color>
T-70 obr. 1942 g."
ussr_t_70_1942_1;T-70
ussr_t_70_1942_2;Light Tank

ussr_gaz_4m_shop;GAZ-AAA (M-4)
ussr_gaz_4m_0;"GAZ-AAA
<color=#adadad>(M-4)</color>"
ussr_gaz_4m_1;GAZ-AAA (M-4)
ussr_gaz_4m_2;SPAA

ussr_gaz_dshk_shop;GAZ-AAA (DŠKT)
ussr_gaz_dshk_0;"GAZ-AAA
<color=#adadad>(DŠKT)</color>"
ussr_gaz_dshk_1;GAZ-AAA (DŠKT)
ussr_gaz_dshk_2;SPAA

ussr_su_76m_1943_shop;SU-76M
ussr_su_76m_1943_0;"SU-76M obr. 1943 g."
ussr_su_76m_1943_1;SU-76M
ussr_su_76m_1943_2;SPG

ussr_su_76m_5st_kav_corps_shop;SU-76M (5-j Gv.Kav.Korp)
ussr_su_76m_5st_kav_corps_0;"SU-76M obr. 1943 g.
<color=@currencyGoldColor>5-j Gvardyejskij Kavalyerijskij Korpus</color>"
ussr_su_76m_5st_kav_corps_1;SU-76M
ussr_su_76m_5st_kav_corps_2;SPG

ussr_su_76d_shop;SU-76D
ussr_su_76d_0;"<color=#7ce68f>GAZ-74</color>
SU-76D"
ussr_su_76d_1;SU-76D
ussr_su_76d_2;SPG

//USSR GROUND VEHICLES - VEHICLE/FAMILY START: RANK 2
ussr_t_34_1941_l_11_shop;T-34 (Dec, 1940)
ussr_t_34_1941_l_11_0;"<color=#81c3fc>Khar'kovskij Parovozostroityel'nyj Zavod, Zavod №183</color>
<color=#5cae63>Ob""yekt 34</color>
T-34 obr. 1940 g.
<color=#adadad>(December, 1940)</color>"
ussr_t_34_1941_l_11_1;T-34
ussr_t_34_1941_l_11_2;Medium Tank

ussr_t_34_1941_shop;"T-34 (May, 1941)"
ussr_t_34_1941_0;"<color=#81c3fc>Ural'skij Tankovyj Zavod, Zavod №183</color>
<color=#5cae63>Ob""yekt 34</color>
T-34 obr. 1941 g.
<color=#adadad>(May, 1941)</color>"
ussr_t_34_1941_1;T-34
ussr_t_34_1941_2;Medium Tank

ussr_t_34_1942_shop;T-34 (Sep, 1942)
ussr_t_34_1942_0;"<color=#81c3fc>Ural'skij Tankovyj Zavod, Zavod №183</color>
<color=#5cae63>Ob""yekt 34</color>
T-34 obr. 1942 g.
<color=#adadad>(September, 1942)</color>"
ussr_t_34_1942_1;T-34
ussr_t_34_1942_2;Medium Tank

ussr_t_34E_STZ_shop;T-34 (Èkran.) (STZ)
ussr_t_34E_STZ_0;"<color=#81c3fc>Stalingradskij traktornyj zavod imyeni F.È. Dzyeržinskogo</color>
<color=#5cae63>Ob""yekt 34</color>
T-34 obr. 1941 g.
<color=#adadad>(Èkranirovannyj) (February, 1942)</color>"
ussr_t_34E_STZ_1;T-34
ussr_t_34E_STZ_2;Medium Tank

ussr_t_34_1940_l_11_shop;T-34 (pilot)
ussr_t_34_1940_l_11_0;"<color=#81c3fc>Khar'kovskij Parovozostroityel'nyj Zavod, Zavod №183</color>
<color=#5cae63>Ob""yekt 34</color>
T-34
<color=#adadad>(pilot model) (March, 1940)</color>"
ussr_t_34_1940_l_11_1;T-34
ussr_t_34_1940_l_11_2;Medium Tank

ussr_t_34_1941_cast_turret_shop;"T-34 (Jul, 1941) (1-â Gv.T.Br.)"
ussr_t_34_1941_cast_turret_0;"<color=#81c3fc>Khar'kovskij Parovozostroityel'nyj Zavod, Zavod №183</color>
<color=#5cae63>Ob""yekt 34</color>
T-34 obr. 1941 g.
<color=#adadad>(July, 1941)</color>
<color=@currencyGoldColor>1-â Gvardyejskaâ Tankovaâ Brigada</color>"
ussr_t_34_1941_cast_turret_1;T-34
